,cluster
1828,5
1829,7
1830,7
1831,1
1832,5
1833,5
1834,2
1836,1
1837,7
1838,5
1839,1
1841,1
1843,5
1844,5
1845,0
1847,4
1848,5
1850,0
1851,5
1852,4
1853,2
1854,4
1855,4
1856,1
1857,7
1858,0
1859,5
1860,4
1861,6
1863,1
1864,7
1865,7
1866,1
1868,7
1869,5
1871,4
1872,7
1874,6
1875,5
1876,7
1877,1
1881,7
1882,5
1884,7
1885,0
1888,2
1891,5
1892,2
1893,6
1894,4
1895,0
1896,7
1897,5
1899,7
1901,7
1903,4
1904,1
1905,1
1906,6
1909,2
1911,0
1912,1
1914,2
1915,7
1917,0
1918,6
1919,2
1920,1
1921,1
1922,0
1923,2
1924,7
1925,7
1926,6
1928,6
1929,7
1931,6
1933,7
1934,6
1935,1
1936,2
1938,0
1939,5
1940,0
1941,1
1942,7
1943,5
1944,1
1945,3
1947,6
1950,5
1951,1
1952,1
1954,6
1955,5
1958,0
1959,3
1960,4
1962,5
1963,2
1964,5
1966,2
1969,6
1971,4
1972,6
1973,4
1975,2
1976,2
1977,0
1978,6
1979,2
1980,3
1982,1
1985,2
1987,6
1988,5
1989,4
1990,3
1992,0
1993,7
1994,7
1995,2
1996,6
1997,7
1998,0
1999,5
2000,5
2001,1
2003,6
2005,2
2007,1
2008,7
2009,5
2010,4
2011,6
2012,5
2014,7
2015,3
2017,3
2018,1
2019,5
2020,5
2021,3
2022,2
2023,4
2024,5
2025,4
2026,5
2027,6
2029,6
2031,7
2032,5
2033,7
2034,2
2035,5
2036,7
2037,2
2038,1
2039,5
2041,2
2042,4
2043,5
2044,7
2045,7
2046,6
2047,6
2048,6
2049,4
2051,2
2052,7
2054,2
2055,3
2056,0
2057,5
2059,0
2061,5
2062,1
2063,5
2064,7
2065,3
2067,0
2068,7
2069,5
2070,0
2071,0
2074,1
2075,2
2076,0
2077,4
2078,1
2079,3
2082,7
2083,4
2084,7
2086,0
2087,1
2089,7
2090,0
2091,3
2094,7
2095,4
2096,1
2098,7
2099,7
2100,0
2101,6
2102,7
2103,0
2105,2
2106,7
2107,7
2108,3
2109,7
2110,3
2111,0
2112,1
2114,5
2115,7
2116,4
2117,0
2118,7
2119,2
2121,2
2123,7
2124,0
2125,6
2126,2
2127,0
2128,5
2129,1
2130,7
2131,2
2132,6
2133,7
2134,5
2135,5
2136,3
2137,5
2138,0
2139,7
2140,3
2141,0
2143,7
2146,5
2147,6
2148,0
2149,1
2150,5
2151,1
2152,1
2153,4
2154,2
2155,1
2157,6
2158,2
2159,5
2160,0
2161,6
2162,2
2163,2
2164,1
2165,0
2168,4
2169,1
2170,6
2171,7
2172,1
2173,5
2174,2
2175,0
2177,4
2179,0
2180,5
2182,2
2183,2
2184,5
2185,2
2186,7
2187,7
2188,7
2190,6
2191,2
2192,6
2193,7
2194,7
2195,7
2196,2
2197,0
2198,0
2199,5
2200,6
2202,6
2203,3
2204,4
2206,7
2208,4
2209,6
2210,2
2211,0
2212,6
2213,5
2214,3
2215,7
2216,0
2217,3
2218,0
2219,1
2220,7
2222,4
2223,3
2226,5
2227,4
2229,4
2230,0
2232,7
2234,0
2237,1
2238,1
2240,5
2241,3
2242,0
2245,5
2246,6
2248,5
2249,6
2251,6
2252,6
2255,6
2256,1
2258,5
2259,3
2260,7
2262,7
2263,4
2265,0
2266,5
2268,5
2270,5
2271,5
2273,2
2275,1
2276,2
2277,3
2278,4
2279,6
2280,6
2281,4
2282,0
2284,0
2286,1
2287,7
2291,0
2292,1
2293,7
2295,1
2296,7
2297,2
2298,5
2300,0
2301,4
2302,0
2303,1
2304,1
2305,7
2306,6
2307,5
2311,6
2312,7
2314,1
2315,5
2316,6
2317,3
2318,5
2319,6
2320,3
2321,5
2322,4
2323,1
2324,7
2325,1
2326,6
2327,5
2328,4
2329,0
2330,2
2334,6
2335,1
2336,1
2337,7
2338,6
2339,7
2340,1
2341,5
2342,7
2343,1
2344,5
2348,5
2349,7
2350,1
2351,0
2352,2
2353,7
2354,3
2356,6
2357,5
2358,0
2359,0
2360,3
2361,4
2363,2
2365,5
2366,0
2369,7
2370,4
2371,0
2373,0
2374,7
2375,6
2376,2
2377,5
2379,0
2380,5
2382,2
2383,5
2386,2
2387,7
2388,6
2389,6
2390,1
2391,6
2392,2
2393,4
2394,6
2395,4
2398,5
2399,7
2400,3
2401,5
2402,5
2403,3
2404,7
2405,5
2406,2
2407,5
2408,4
2410,0
2413,2
2415,5
2416,1
2417,7
2418,5
