,cluster
1603,5
1605,6
1606,3
1609,2
1610,5
1611,5
1612,7
1615,1
1616,5
1617,4
1618,3
1619,7
1620,7
1621,1
1622,0
1623,3
1624,7
1625,4
1626,1
1627,2
1629,7
1630,1
1632,5
1633,7
1634,6
1636,0
1638,7
1639,7
1641,5
1642,7
1644,3
1645,6
1647,2
1649,3
1650,1
1651,3
1653,6
1654,1
1657,4
1659,3
1661,7
1662,4
1663,3
1665,7
1667,5
1668,1
1670,4
1671,1
1674,5
1675,3
1676,7
1677,6
1678,4
1680,5
1682,1
1686,3
1687,1
1688,3
1689,4
1690,1
1694,3
1695,4
1696,6
1697,2
1699,5
1700,1
1701,3
1702,1
1703,7
1705,3
1708,1
1710,7
1711,3
1714,7
1715,7
1716,1
1718,4
1720,3
1721,7
1722,5
1723,5
1724,3
1725,5
1729,6
1733,4
1734,4
1735,6
1737,4
1738,5
1739,6
1740,1
1742,2
1743,0
1744,6
1746,4
1751,7
1753,0
1755,0
1756,7
1762,7
1766,7
1767,4
1768,3
1769,5
1771,1
1774,1
1775,7
1776,5
1777,3
1778,3
1780,0
1782,3
1783,4
1784,3
1786,4
1787,1
1788,0
1790,3
1791,4
1792,1
1793,5
1794,5
1795,6
1796,0
1797,4
1799,7
1800,7
1801,5
1803,3
1804,0
1805,0
1808,0
1810,7
1811,7
1812,1
1813,1
1814,4
1815,7
1816,7
1817,7
1818,2
1819,1
1820,0
1821,7
1824,2
1825,3
1826,7
1827,5
1828,7
1829,1
1830,1
1831,3
1832,7
1833,7
1834,4
1836,3
1837,1
1838,7
1839,3
1841,3
1843,7
1844,7
1845,5
1847,2
1848,7
1850,5
1851,7
1852,6
1853,4
1854,6
1855,6
1856,3
1857,1
1858,5
1859,5
1860,6
1861,3
1863,3
1864,1
1865,1
1866,3
1868,1
1869,7
1871,6
1872,1
1874,0
1875,1
1876,1
1877,3
1881,1
1882,7
1884,1
1885,5
1888,4
1891,7
1892,4
1893,0
1894,6
1895,5
1896,4
1897,3
1899,1
1901,1
1903,6
1904,3
1905,3
1906,0
1909,4
1911,5
1912,3
1914,4
1915,1
1917,5
1918,0
1919,4
1920,3
1921,3
1922,5
1923,4
1924,1
1925,1
1926,3
1928,0
1929,1
1931,0
1933,1
1934,0
1935,3
1936,4
1938,5
1939,5
1940,5
1941,3
1942,4
1943,1
1944,3
1945,2
1947,3
1950,7
1951,3
1952,3
1954,0
1955,7
1958,5
1959,2
1960,6
1962,7
1963,4
1964,7
1966,4
1969,0
1971,6
1972,0
1973,6
1975,4
1976,4
1977,5
1978,0
1979,4
1980,2
1982,4
1985,4
1987,6
1988,7
1989,6
1990,2
1992,5
1993,1
1994,1
1995,4
1996,0
1997,1
1998,5
1999,7
2000,7
2001,3
2003,0
2005,4
2007,3
2008,1
2009,5
2010,6
2011,0
2012,7
2014,1
2015,2
2017,2
2018,3
2019,7
2020,7
2021,2
2022,4
2023,6
2024,7
2025,6
2026,7
2027,0
2029,0
2031,1
2032,7
2033,1
2034,4
2035,7
2036,1
2037,4
2038,3
2039,7
2041,4
2042,2
2043,7
2044,1
2045,1
2046,0
2047,3
2048,0
2049,6
2051,4
2052,1
2054,4
2055,2
2056,5
2057,7
2059,5
2061,7
2062,3
2063,7
2064,4
2065,2
2067,5
2068,1
2069,7
2070,5
2071,5
2074,3
2075,4
2076,5
2077,6
2078,3
2079,2
2082,1
2083,6
2084,1
2086,5
2087,3
2089,1
2090,5
2091,2
2094,1
2095,6
2096,3
2098,1
2099,1
2100,5
2101,3
2102,1
2103,5
2105,4
2106,1
2107,4
2108,2
2109,1
2110,2
2111,5
2112,3
2114,1
2115,1
2116,6
2117,5
2118,1
2119,4
2121,4
2123,1
2124,5
2125,0
2126,4
2127,5
2128,1
2129,3
2130,1
2131,4
2132,0
2133,1
2134,7
2135,1
2136,2
2137,7
2138,5
2139,1
2140,2
2141,5
2143,1
2146,7
2147,0
2148,5
2149,3
2150,7
2151,3
2152,3
2153,6
2154,4
2155,3
2157,0
2158,4
2159,7
2160,5
2161,0
2162,4
2163,4
2164,3
2165,5
2168,6
2169,3
2170,0
2171,1
2172,3
2173,7
2174,4
2175,5
2177,6
2179,5
2180,7
2182,4
2183,4
2184,1
2185,4
2186,1
2187,1
2188,1
2190,0
2191,4
2192,3
2193,1
2194,1
2195,1
2196,4
2197,6
2198,5
2199,7
2200,0
2202,0
2203,2
2204,6
2206,1
2208,2
2209,0
2210,4
2211,5
2212,0
2213,1
2214,2
2215,1
2216,5
2217,2
2218,5
2219,3
2220,1
2222,6
2223,2
2226,7
2227,6
2229,6
2230,5
2232,1
2234,5
2237,3
2238,3
2240,7
2241,2
2242,5
2245,7
2246,0
2248,7
2249,0
2251,0
2252,6
2255,0
2256,3
2258,7
2259,2
2260,1
2262,1
2263,2
2265,5
2266,7
2268,1
2270,7
2271,1
2273,4
2275,3
2276,4
2277,2
2278,6
2279,0
2280,0
2281,6
2282,5
2284,5
2286,3
2287,1
2291,5
2292,3
2293,1
2295,3
2296,1
2297,4
2298,5
2300,5
2301,6
2302,5
2303,3
2304,3
2305,1
2306,0
2307,7
2311,0
2312,1
2314,3
2315,7
2316,6
2317,2
2318,7
2319,0
2320,2
2321,5
2322,2
2323,3
2324,1
2325,3
2326,0
2327,7
2328,6
2329,6
2330,4
2334,0
2335,3
2336,3
2337,1
2338,0
2339,1
2340,3
2341,7
2342,1
2343,3
2344,7
2348,7
2349,1
2350,3
2351,5
2352,4
2353,1
2354,2
2356,0
2357,7
2358,5
2359,5
2360,2
2361,6
2363,4
2365,5
2366,6
2369,1
2370,6
2371,5
2373,5
2374,1
2375,0
2376,4
2377,7
2379,6
2380,7
2382,4
2383,7
2386,4
2387,1
2388,3
2389,6
2390,3
2391,0
2392,4
2393,6
2394,0
2395,2
2398,7
2399,1
2400,2
2401,7
2402,7
2403,2
2404,1
2405,5
2406,4
2407,5
2408,2
2410,5
2413,4
2415,1
2416,3
2417,1
2418,7
2422,6
2423,0
2424,2
2425,0
2428,1
2429,3
2430,7
2431,3
2432,0
2433,1
2435,4
2437,7
2438,6
2439,6
2440,3
2441,6
2442,4
2444,1
2446,3
2448,7
2449,0
2450,7
2451,1
2452,1
2453,4
2454,3
2455,7
2456,1
2457,3
2458,0
2459,7
2460,1
2462,1
2463,1
2465,6
2466,3
2468,6
2471,1
2472,4
2476,0
2482,5
2485,0
2490,4
2493,5
2497,4
2501,5
2502,0
2506,0
2509,5
2513,4
2517,1
2521,3
2525,0
2526,5
2536,4
2538,3
2539,5
2540,5
2545,1
2547,5
2551,1
2553,3
2554,3
2555,5
2557,7
2558,7
2560,4
2562,2
2563,7
2564,5
2565,4
2566,2
2568,0
2571,6
2574,1
2577,0
2580,7
2581,3
2582,7
2587,5
2588,5
2589,3
2593,7
2594,1
2595,7
2597,3
2598,7
2599,3
2600,3
2601,5
2602,5
2603,7
2604,2
2605,5
