,cluster
2810,2
2813,1
2821,2
2825,5
2827,1
2829,5
2834,5
2839,5
2841,6
2844,2
2847,6
2878,2
2879,5
2881,2
2883,1
2892,5
2895,5
2902,1
2919,2
2920,5
2925,5
2931,2
2934,6
2935,2
2937,2
2940,6
2943,6
2944,1
2945,6
2946,6
2949,1
2953,1
2954,6
2956,1
2957,2
2958,2
2959,2
2962,6
2963,5
2967,5
2969,6
2977,5
2978,1
2979,2
2982,2
2995,1
3001,6
3007,1
3027,2
3029,5
3031,2
3033,6
3036,2
3037,2
3040,1
3046,5
3048,1
3050,1
3053,1
3054,1
3055,1
3056,1
3058,1
3059,5
3062,6
3063,6
3064,5
3068,5
3069,2
3079,2
3080,6
3084,6
3093,2
3096,1
3099,2
3100,5
3113,1
3114,6
3124,2
3132,1
3133,1
3134,1
3136,5
3138,5
3139,5
3144,5
3145,5
3146,2
3148,5
3149,6
3150,6
3159,1
3161,6
3164,2
3169,5
3170,5
3171,1
3174,5
3175,2
3176,6
3177,1
3178,1
3182,5
3183,1
3184,2
3185,1
3188,5
3189,1
3191,1
3193,2
3194,1
3201,2
3207,2
3210,6
3215,1
3217,2
3221,2
3225,2
3236,1
3237,2
3241,1
3253,1
3255,1
3256,2
3257,6
3263,6
3267,1
3269,2
3270,1
3272,1
3278,1
3281,2
3291,6
3292,5
3294,1
3295,5
3296,5
3299,2
3303,1
3306,2
3308,2
3311,2
3314,2
3315,1
3319,2
3336,5
3352,1
3361,5
3363,5
3367,2
3369,5
3372,1
3381,1
3383,1
3388,1
3389,5
3393,1
3399,5
3403,2
3408,2
3414,1
3415,5
3416,2
3417,6
3419,2
3428,1
3437,2
3438,2
3442,2
3443,5
3450,5
3455,5
3456,6
3457,2
3459,5
3470,5
3475,5
3490,1
3493,1
3494,5
3501,2
3503,2
3506,5
3507,2
3510,2
3513,2
3514,5
3515,1
3517,5
3520,5
3521,1
3523,5
3524,6
3525,1
3526,5
3528,1
3531,2
3532,5
3533,5
3535,5
3539,2
3540,5
3541,1
3542,1
3543,2
3546,5
3547,1
3553,5
3558,1
3559,2
3560,5
3564,5
3566,4
3567,1
3569,5
3571,2
3573,6
3574,5
3575,1
3577,5
3578,5
3579,1
3580,1
3582,2
3583,5
3586,5
3587,2
3588,2
3589,5
3590,1
3592,1
3593,6
3596,5
3597,6
3598,2
3599,6
3600,2
3601,1
3602,1
3606,4
3607,1
3608,5
3611,2
3613,5
3614,6
3616,2
3617,2
3618,2
3619,1
3620,4
3621,6
3622,1
3623,2
3625,5
3627,1
3628,1
3630,1
3632,5
3640,1
3648,5
3649,2
3650,2
3651,1
3652,6
3653,1
3657,1
3658,2
3665,5
3671,1
3672,5
3681,1
3682,5
3684,5
3689,5
3693,5
3695,5
3701,1
3702,1
3703,2
3704,5
3705,5
3706,2
3708,4
3710,5
3712,1
3713,2
3714,6
3715,6
3718,5
3719,2
3720,5
3721,1
3722,1
3723,5
3725,2
3726,2
3728,2
3734,1
3737,2
3740,5
3746,4
3747,6
3752,1
3757,5
3758,2
3759,2
3760,5
3761,2
3764,5
3765,1
3766,1
3770,4
3771,1
3773,1
3776,5
3779,1
3783,1
3786,6
3787,1
3790,1
3792,6
3793,1
3797,2
3798,5
3800,1
3801,5
3803,2
3804,5
3805,5
3806,4
3807,1
3808,6
3809,1
3811,2
3812,4
3813,1
3814,5
3816,5
3817,5
3818,5
3826,1
3828,1
3836,5
3837,6
3840,5
3841,5
3842,6
3843,1
3846,1
3848,4
3849,6
3850,1
3851,1
3852,1
3853,1
3854,1
3858,1
3860,6
3862,5
3863,6
3865,5
3869,6
3872,5
3875,5
3876,5
3877,1
3880,5
3881,5
3886,4
3892,5
3896,4
3900,5
3901,2
3902,1
3903,4
3904,5
3905,4
3906,1
3907,2
3908,5
3909,4
3911,4
3914,1
3915,1
3918,1
3920,1
3921,4
3925,5
3928,5
3930,6
3936,5
3937,1
3939,1
3940,2
3945,4
3947,1
3948,5
3951,1
3955,1
3959,5
3960,2
3962,1
3977,1
3978,5
3979,1
3980,5
3981,1
3986,5
3988,6
3990,6
3991,1
3992,1
3994,6
3999,2
4000,4
4001,5
4002,5
4003,1
4004,2
4007,5
4010,5
4011,4
4019,5
4020,5
4022,4
4027,6
4033,1
4034,5
4036,5
4039,1
4040,1
4041,4
4043,2
4048,6
4049,5
4050,5
4052,2
4056,5
4059,1
4060,1
4061,4
4063,6
4065,1
4066,1
4067,1
4070,5
4072,5
4073,1
4079,5
4080,6
4081,1
4084,1
4086,5
4087,1
4089,5
4090,4
4092,5
4128,1
4131,5
4141,2
4147,1
4158,1
4179,1
4188,4
4206,1
4217,6
4222,2
4234,5
4245,6
4249,4
4254,1
4262,1
4269,4
4274,1
4284,1
4285,1
4298,1
4302,5
4312,2
4318,1
4320,1
4322,1
4329,4
4331,5
4333,5
4334,1
4337,1
4344,5
4345,5
4347,1
4348,4
4352,5
4359,1
4360,5
4363,2
4366,5
4367,1
4369,6
4372,1
4374,6
4375,1
4379,2
4389,1
4390,2
4392,5
4393,1
4394,4
4396,4
4401,5
4408,4
4409,5
4411,5
4413,6
4415,1
4417,1
4419,4
4422,1
4424,5
4425,5
4426,4
4430,1
4435,5
4437,5
4438,2
4439,5
4440,1
4447,6
4450,1
4454,5
4458,5
4459,1
4460,6
4462,1
4464,2
4471,2
4473,4
4475,5
4476,1
4479,5
4484,5
4491,1
4502,5
4506,1
4508,1
4511,1
4513,5
4515,1
4516,1
4517,6
4519,4
4520,6
4523,5
4524,1
4525,6
4527,4
4529,4
4530,5
4531,5
4533,1
4534,5
4535,1
4536,6
4539,5
4541,5
4543,5
4545,4
4547,4
4549,1
4550,5
4551,1
4552,6
4553,1
4555,5
4556,1
4558,4
4559,4
4560,4
4562,4
4568,5
4569,1
4575,1
4576,1
4579,5
4581,1
4582,1
4586,1
4588,1
4590,4
4591,4
4594,1
4596,5
4597,5
4598,4
4600,4
4603,1
4606,6
4608,5
4610,1
4612,5
4613,5
4615,6
4619,5
4623,1
4624,6
4627,1
4629,4
4636,5
4638,4
4640,1
4644,1
4647,5
4648,4
4650,5
4652,6
4653,4
4656,5
4660,5
4661,1
4664,4
4665,4
4668,1
4671,4
4679,5
4688,4
