,cluster
1398,0
1402,0
1403,0
1404,6
1405,0
1406,1
1407,0
1409,0
1410,0
1411,4
1413,0
1415,8
1417,4
1418,6
1419,0
1421,6
1422,0
1423,-1
1424,8
1425,0
1426,1
1428,0
1429,1
1430,0
1431,1
1433,0
1434,3
1436,6
1437,0
1438,1
1439,1
1440,6
1442,0
1443,1
1444,1
1445,0
1446,6
1447,8
1448,1
1449,0
1453,3
1454,0
1455,0
1456,0
1457,6
1458,0
1459,1
1461,1
1462,8
1464,0
1467,0
1468,8
1469,4
1470,0
1471,0
1472,1
1473,1
1474,1
1475,4
1478,4
1479,6
1481,8
1484,0
1485,3
1487,0
1488,5
1489,1
1490,6
1491,6
1493,1
1494,0
1495,0
1496,8
1497,0
1498,6
1499,8
1501,0
1503,0
1504,6
1505,4
1506,8
1509,0
1512,8
1513,1
1515,8
1516,0
1517,4
1518,0
1519,8
1520,4
1521,3
1523,0
1524,3
1525,0
1526,1
1528,1
1529,0
1530,0
1531,0
1533,0
1536,0
1537,1
1538,4
1539,1
1540,0
1541,6
1542,8
1543,0
1544,8
1545,0
1547,8
1548,4
1550,0
1552,1
1554,4
1557,1
1558,0
1560,4
1562,1
1563,1
1564,3
1565,6
1566,7
1568,0
1569,8
1570,0
1571,3
1572,1
1573,3
1577,0
1578,8
1579,0
1580,8
1581,4
1582,0
1583,4
1584,1
1585,1
1586,4
1589,0
1590,0
1592,0
1595,0
1598,0
1600,0
1601,0
1602,1
1603,0
1605,0
1606,0
1609,0
1610,1
1611,4
1612,0
1615,6
1616,0
1617,6
1618,6
1619,1
1620,1
1621,1
1622,0
1623,1
1624,0
1625,3
1626,0
1627,0
1629,1
1630,5
1632,1
1633,0
1634,0
1636,0
1638,0
1639,4
1641,1
1642,1
1644,1
1645,0
1647,0
1649,6
1650,1
1651,6
1653,0
1654,8
1657,6
1659,8
1661,1
1662,0
1663,0
1665,1
1667,0
1668,6
1670,6
1671,8
1674,0
1675,6
1676,1
1677,1
1678,5
1680,1
1682,8
1686,1
1687,8
1688,8
1689,1
1690,8
1694,4
1695,8
1696,0
1697,0
1699,0
1700,1
1701,1
1702,8
1703,0
1705,0
1708,4
1710,0
1711,6
1714,3
1715,0
1716,1
1718,7
1720,0
1721,1
1722,0
1723,8
1724,3
1725,0
1729,0
1733,8
1734,7
1735,0
1737,0
1738,0
1739,0
1740,6
1742,1
1743,6
1744,-1
1746,5
1751,0
1753,1
1755,8
1756,0
1762,1
1766,4
1767,8
1768,8
1769,4
1771,1
1774,-1
1775,0
1776,0
1777,6
1778,8
1780,8
1782,3
1783,6
1784,0
1786,6
1787,1
1788,1
1790,1
1791,0
1792,1
1793,4
1794,8
1795,-1
1796,0
1797,1
1799,3
1800,1
1801,8
1803,0
1804,0
1805,0
1808,8
1810,1
1811,1
1812,3
1813,6
1814,4
1815,0
1816,0
1817,4
1818,0
1819,6
1820,1
1821,1
1824,0
1825,6
1826,3
1827,0
1828,1
1829,1
1830,1
1831,3
1832,4
1833,1
1834,6
1836,6
1837,6
1838,3
1839,8
1841,8
1843,3
1844,0
1845,0
1847,0
1848,4
1850,0
1851,0
1852,0
1853,1
1854,0
1855,0
1856,8
1857,4
1858,0
1859,3
1860,0
1861,6
1863,8
1864,6
1865,7
1866,6
1868,6
1869,1
1871,0
1872,1
1874,8
1875,1
1876,8
1877,6
1881,4
1882,1
1884,-1
1885,0
1888,3
1891,4
1892,1
1893,1
1894,4
1895,1
1896,5
1897,8
1899,6
1901,-1
1903,1
1904,3
1905,0
1906,8
1909,6
1911,0
1912,0
1914,6
1915,1
1917,0
1918,0
1919,8
1920,6
1921,8
1922,3
1923,6
1924,1
1925,3
1926,8
1928,0
1929,6
1931,0
1933,8
1934,0
1935,3
1936,3
1938,0
1939,8
1940,0
1941,8
1942,3
1943,4
1944,6
1945,1
1947,6
1950,4
1951,6
1952,8
1954,0
1955,6
1958,0
1959,0
1960,0
1962,0
1963,6
1964,3
1966,8
1969,0
1971,0
1972,0
1973,4
1975,8
1976,8
1977,0
1978,0
1979,8
1980,0
1982,3
1985,6
1987,0
1988,1
1989,0
1990,0
1992,8
1993,6
1994,6
1995,7
1996,0
1997,8
1998,0
1999,8
2000,1
2001,4
2003,1
2005,3
2007,3
2008,1
2009,3
2010,0
2011,0
2012,4
2014,6
2015,0
2017,0
2018,6
2019,1
2020,4
2021,0
2022,8
2023,0
2024,0
2025,0
2026,6
2027,1
2029,0
2031,8
2032,1
2033,6
2034,7
2035,0
2036,6
2037,1
2038,0
2039,8
2041,6
2042,0
2043,-1
2044,6
2045,8
2046,4
2047,8
2048,1
2049,0
2051,6
2052,6
2054,3
2055,0
2056,1
2057,0
2059,1
2061,1
2062,8
2063,0
2064,3
2065,0
2067,1
2068,6
2069,4
2070,0
2071,0
2074,8
2075,1
2076,4
2077,4
2078,1
2079,0
2082,6
2083,0
2084,0
2086,0
2087,0
2089,4
2090,0
2091,0
2094,1
2095,0
2096,6
2098,0
2099,8
2100,0
2101,8
2102,6
2103,4
2105,1
2106,0
2107,0
2108,0
2109,0
2110,0
2111,0
2112,6
2114,0
2115,0
2116,0
2117,0
2118,3
2119,5
2121,1
2123,8
2124,4
2125,0
2126,6
2127,1
2128,8
2129,6
2130,1
2131,5
2132,0
2133,6
2134,0
2135,1
2136,0
2137,0
2138,0
2139,8
2140,0
2141,1
2143,8
2146,8
2147,3
2148,0
2149,1
2150,0
2151,6
2152,6
2153,0
2154,1
2155,4
2157,0
2158,1
2159,3
2160,0
2161,0
2162,1
2163,8
2164,3
2165,0
2168,0
2169,1
2170,4
2171,8
2172,6
2173,0
2174,6
2175,0
2177,0
2179,0
2180,1
2182,8
2183,0
2184,1
2185,5
2186,8
2187,3
2188,6
2190,3
2191,6
2192,6
2193,-1
2194,0
2195,8
2196,0
2197,0
2198,0
2199,0
2200,3
2202,0
2203,0
2204,0
2206,8
2208,0
2209,0
2210,0
2211,1
2212,0
2213,1
2214,0
2215,6
2216,0
2217,0
2218,4
2219,3
2220,8
2222,0
2223,4
2226,8
2227,0
2229,0
2230,3
2232,0
2234,0
2237,8
2238,8
2240,0
2241,0
2242,0
2245,1
2246,0
2248,0
2249,6
2251,1
2252,4
2255,8
2256,6
2258,1
2259,8
2260,0
2262,2
2263,0
2265,0
2266,0
2268,-1
2270,1
2271,0
2273,-1
2275,6
2276,1
2277,0
