,cluster
3779,4
3783,3
3786,1
3787,0
3790,3
3792,0
3793,4
3797,1
3798,2
3800,0
3801,0
3803,0
3804,1
3805,2
3806,3
3807,0
3808,0
3809,4
3811,0
3812,0
3813,0
3814,1
3816,2
3817,2
3818,0
3826,3
3828,0
3836,2
3837,4
3840,2
3841,0
3842,4
3843,4
3846,0
3848,3
3849,1
3850,0
3851,4
3852,3
3853,4
3854,0
3858,0
3860,4
3862,0
3863,0
3865,1
3869,3
3872,1
3875,1
3876,0
3877,3
3880,2
3881,1
3886,4
3892,0
3896,0
3900,3
3901,0
3902,3
3903,4
3904,0
3905,0
3906,0
3907,0
3908,2
3909,0
3911,0
3914,0
3915,0
3918,4
3920,4
3921,0
3925,1
3928,2
3930,1
3936,1
3937,1
3939,0
3940,0
3945,0
3947,0
3948,1
3951,0
3955,0
3959,3
3960,0
3962,0
3977,4
3978,2
3979,0
3980,2
3981,0
3986,2
3988,3
3990,0
3991,3
3992,0
3994,1
3999,4
4000,1
4001,2
4002,2
4003,3
4004,0
4007,2
4010,2
4011,4
4019,2
4020,2
4022,0
4027,0
4033,3
4034,1
4036,0
4039,3
4040,4
4041,0
4043,1
4048,1
4049,2
4050,2
4052,3
4056,2
4059,0
4060,4
4061,0
4063,0
4065,3
4066,4
4067,0
4070,2
4072,1
4073,3
4079,4
4080,0
4081,3
4084,0
4086,2
4087,3
4089,0
4090,0
4092,2
4128,3
4131,2
4141,0
4147,0
4158,4
4179,4
4188,3
4206,0
4217,2
4222,0
4234,2
4245,2
4249,4
4254,0
4262,0
4269,0
4274,4
4284,0
4285,0
4298,0
4302,2
4312,0
4318,4
4320,3
4322,0
4329,4
4331,1
4333,2
4334,3
4337,0
4344,3
4345,2
4347,0
4348,2
4352,2
4359,0
4360,2
4363,3
4366,0
4367,3
4369,0
4372,3
4374,4
4375,4
4379,4
4389,4
4390,0
4392,2
4393,3
4394,3
4396,3
4401,2
4408,4
4409,3
4411,2
4413,1
4415,3
4417,0
4419,0
4422,4
4424,3
4425,2
4426,0
4430,3
4435,1
4437,0
4438,3
4439,0
4440,0
4447,0
4450,0
4454,2
4458,2
4459,3
4460,4
4462,3
4464,2
4471,4
4473,0
4475,2
4476,0
4479,4
4484,2
4491,0
4502,2
4506,0
4508,4
4511,3
4513,0
4515,3
4516,0
4517,0
4519,4
4520,1
4523,2
4524,4
4525,2
4527,4
4529,4
4530,1
4531,4
4533,4
4534,2
4535,0
4536,1
4539,4
4541,2
4543,2
4545,1
4547,2
4549,4
4550,2
4551,0
4552,0
4553,4
4555,0
4556,0
4558,0
4559,4
4560,0
4562,1
4568,2
4569,3
4575,0
4576,0
4579,2
4581,0
4582,3
4586,0
4588,0
4590,3
4591,0
4594,3
4596,2
4597,1
4598,4
4600,3
4603,4
4606,4
4608,2
4610,0
4612,1
4613,1
4615,1
4619,2
4623,1
4624,4
4627,0
4629,1
4636,2
4638,3
4640,4
4644,3
4647,2
4648,0
4650,1
4652,1
4653,0
4656,2
4660,3
4661,3
4664,0
4665,0
4668,4
4671,4
4679,2
4688,0
4689,3
4691,0
4692,3
4693,0
4694,2
4695,4
4696,1
4697,3
4698,4
4700,4
4701,4
4703,0
4706,0
4708,2
4709,3
4710,0
4712,0
4713,3
4715,3
4716,0
4717,0
4720,2
4724,0
4725,4
4726,0
4728,1
4730,0
4731,4
4732,2
4734,1
4735,0
4737,0
4738,0
4739,0
4740,0
4741,3
4743,0
4745,2
4749,0
4750,0
4753,0
4755,0
4756,1
4759,1
4762,0
4763,1
4764,0
4765,4
4766,1
4767,0
4772,0
4774,0
4775,4
4778,3
4779,3
4780,2
4784,2
4785,0
4786,1
4788,2
4789,0
4791,4
4796,0
4797,2
4800,0
4802,1
4807,3
4808,0
4809,4
4811,0
4813,1
4816,0
4817,3
4818,0
4819,3
4820,0
4821,0
4822,4
4824,0
4829,2
4830,1
4831,1
4832,2
4833,0
4835,0
4836,0
4837,2
4838,1
4839,2
4840,1
4841,0
4842,2
4844,0
4845,1
4846,1
4847,0
4848,0
4849,3
4850,0
4851,0
4853,2
4854,2
4855,0
4856,2
4857,0
4858,1
4859,1
4860,2
4862,0
4864,0
4867,0
4868,4
4870,4
4874,0
4876,0
4878,1
4879,0
4880,0
4883,3
4884,2
4887,0
4888,0
4891,2
4892,4
4895,3
4898,1
4899,3
4900,1
4901,0
4903,2
4904,0
4905,3
4909,4
4910,1
4912,1
4913,1
4915,2
4916,0
4917,3
4918,1
4920,0
4921,0
4922,1
4923,3
4925,2
4926,1
4927,2
4929,0
4930,4
4931,1
4932,1
4934,3
4937,0
4940,0
4944,0
4945,2
4946,1
4948,2
4949,1
4951,2
4952,3
4953,2
4954,1
4955,1
4956,4
4958,4
4960,1
4961,0
4962,3
4963,0
4964,1
4965,0
4966,1
4967,4
4968,4
4969,0
4970,4
4971,1
4972,2
4978,1
4979,0
4981,2
4984,3
4985,3
4986,3
4988,0
4992,0
4993,0
4994,0
4995,3
4999,3
5002,4
5003,3
5004,1
5005,1
5007,0
5008,0
5010,0
5011,3
5013,3
5014,0
5019,0
5020,3
5022,3
5023,3
5025,0
5026,3
5027,3
5030,0
5031,0
5032,0
5033,0
5035,2
5036,3
5038,0
5042,0
5043,3
5044,4
5045,2
5047,0
5051,4
5052,2
5055,0
5056,1
5057,0
5059,2
5060,2
5061,4
5063,4
5065,2
5066,4
5067,0
5068,0
5069,3
5070,2
5072,0
5075,0
5077,0
5078,1
5081,0
5082,0
5083,2
5084,0
5087,4
5088,2
5089,0
5090,1
5091,0
5092,4
5093,0
5094,2
5096,2
5097,0
5099,3
5100,0
5102,0
5104,4
5106,1
5108,0
5109,2
5114,2
5115,1
5116,2
5117,4
5121,0
5123,1
5125,4
5127,3
5129,1
5131,1
5132,0
5133,2
5136,2
5137,0
5138,0
5140,0
5141,1
5143,0
5144,0
5146,3
5147,2
5150,4
5151,0
5152,1
5154,1
5155,0
5158,1
5160,0
5162,0
5167,0
5168,2
5169,0
5170,0
5171,2
5172,0
5173,0
5174,3
5175,2
5178,0
5179,2
5180,2
5181,1
5182,2
5184,2
5187,0
5189,4
5191,2
5192,0
5193,1
5194,2
5195,0
