,cluster
2265,1
2266,0
2268,-1
2270,11
2271,-1
2273,3
2275,4
2276,3
2277,-1
2278,14
2279,-1
2280,8
2281,9
2282,5
2284,0
2286,4
2287,4
2291,10
2292,2
2293,3
2295,2
2296,1
2297,-1
2298,3
2300,-1
2301,5
2302,5
2303,14
2304,4
2305,3
2306,11
2307,3
2311,-1
2312,3
2314,4
2315,9
2316,14
2317,15
2318,3
2319,13
2320,-1
2321,4
2322,-1
2323,3
2324,6
2325,3
2326,11
2327,14
2328,15
2329,10
2330,3
2334,2
2335,3
2336,3
2337,3
2338,2
2339,3
2340,0
2341,6
2342,3
2343,3
2344,6
2348,-1
2349,1
2350,3
2351,5
2352,0
2353,3
2354,-1
2356,-1
2357,3
2358,-1
2359,10
2360,-1
2361,13
2363,3
2365,6
2366,9
2369,3
2370,9
2371,11
2373,14
2374,3
2375,11
2376,3
2377,9
2379,5
2380,-1
2382,3
2383,11
2386,4
2387,6
2388,11
2389,13
2390,9
2391,11
2392,3
2393,5
2394,11
2395,5
2398,6
2399,0
2400,-1
2401,6
2402,0
2403,-1
2404,3
2405,5
2406,3
2407,5
2408,15
2410,10
2413,2
2415,6
2416,2
2417,-1
2418,-1
2422,12
2423,0
2424,15
2425,11
2428,7
2429,2
2430,2
2431,0
2432,15
2433,3
2435,6
2437,-1
2438,15
2439,15
2440,3
2441,15
2442,0
2444,3
2446,3
2448,6
2449,11
2450,14
2451,3
2452,3
2453,3
2454,3
2455,3
2456,0
2457,11
2458,2
2459,10
2460,3
2462,5
2463,0
2465,15
2466,2
2468,15
2471,3
2472,3
2476,9
2482,10
2485,13
2490,3
2493,5
2497,4
2501,5
2502,2
2506,2
2509,10
2513,3
2517,3
2521,11
2525,8
2526,15
2536,4
2538,6
2539,14
2540,5
2545,3
2547,15
2551,6
2553,3
2554,2
2555,5
2557,3
2558,2
2560,4
2562,12
2563,4
2564,-1
2565,3
2566,12
2568,11
2571,9
2574,4
2577,14
2580,1
2581,6
2582,6
2587,5
2588,14
2589,0
2593,10
2594,6
2595,11
2597,2
2598,6
2599,3
2600,10
2601,9
2602,14
2603,6
2604,15
2605,6
2606,0
2607,15
2608,1
2609,6
2610,3
2611,4
2612,7
2613,10
2614,2
2615,2
2616,3
2618,14
2619,10
2622,11
2625,15
2626,2
2627,15
2628,15
2630,6
2631,11
2632,7
2633,7
2637,1
2638,3
2644,11
2645,7
2647,-1
2673,10
2684,2
2693,5
2694,3
2707,-1
2718,6
2723,15
2727,2
2732,5
2749,6
2753,3
2754,0
2765,2
2775,3
2776,2
2779,5
2780,2
2787,15
2788,1
2795,15
2806,5
2810,1
2813,2
2821,2
2825,-1
2827,3
2829,14
2834,8
2839,15
2841,13
2844,6
2847,-1
2878,7
2879,15
2881,2
2883,11
2892,15
2895,-1
2902,3
2919,7
2920,12
2925,15
2931,11
2934,11
2935,11
2937,-1
2940,13
2943,4
2944,3
2945,7
2946,4
2949,6
2953,2
2954,2
2956,3
2957,6
2958,-1
2959,6
2962,10
2963,14
2967,15
2969,-1
2977,12
2978,10
2979,7
2982,10
2995,3
3001,15
3007,0
3027,6
3029,12
3031,2
3033,-1
3036,3
3037,11
3040,3
3046,5
3048,3
3050,0
3053,4
3054,3
3055,3
3056,6
3058,4
3059,15
3062,6
3063,15
3064,15
3068,15
3069,2
3079,13
3080,8
3084,-1
3093,3
3096,3
3099,6
3100,10
3113,2
3114,5
3124,11
3132,3
3133,-1
3134,1
3136,-1
3138,-1
3139,10
3144,1
3145,7
3146,6
3148,15
3149,11
3150,5
3159,11
3161,7
3164,6
3169,12
3170,12
3171,3
3174,9
3175,4
3176,9
3177,3
3178,3
3182,15
3183,3
3184,3
3185,6
3188,-1
3189,7
3191,2
3193,11
3194,3
3201,6
3207,2
3210,11
3215,3
3217,0
3221,11
3225,3
3236,3
3237,3
3241,6
3253,3
3255,14
3256,1
3257,13
3263,-1
3267,0
3269,3
3270,3
3272,3
3278,3
3281,10
3291,13
3292,2
3294,6
3295,9
3296,11
3299,1
3303,0
3306,1
3308,5
3311,0
3314,1
3315,3
3319,-1
3336,12
3352,6
3361,-1
3363,-1
3367,3
3369,-1
3372,3
3381,3
3383,6
3388,3
3389,15
3393,3
3399,-1
3403,2
3408,10
3414,3
3415,15
3416,6
3417,11
3419,2
3428,4
3437,11
3438,1
3442,6
3443,1
3450,12
3455,12
3456,2
3457,8
3459,5
3470,-1
3475,-1
3490,3
3493,10
3494,11
3501,-1
3503,1
3506,14
3507,4
3510,7
3513,10
3514,15
3515,3
3517,9
3520,10
3521,11
3523,15
3524,11
3525,3
3526,5
3528,3
3531,10
3532,15
3533,13
3535,12
3539,6
3540,13
3541,6
3542,6
3543,6
3546,9
3547,3
3553,14
3558,3
3559,10
3560,7
3564,4
3566,11
3567,0
3569,1
3571,7
3573,14
3574,12
3575,3
3577,10
3578,15
3579,6
3580,3
3582,11
3583,15
3586,15
3587,5
3588,0
3589,9
3590,6
3592,3
3593,-1
3596,8
3597,-1
3598,13
3599,8
3600,-1
3601,3
3602,6
3606,4
3607,8
3608,12
3611,4
3613,15
3614,11
3616,6
3617,6
3618,6
3619,6
3620,4
3621,6
3622,3
3623,13
3625,-1
3627,3
3628,3
3630,6
3632,14
3640,6
3648,15
3649,1
3650,10
3651,6
3652,5
3653,3
3657,3
3658,-1
3665,5
3671,8
3672,15
3681,6
3682,15
3684,-1
3689,15
3693,13
3695,15
3701,3
3702,3
3703,6
3704,12
3705,11
3706,11
3708,6
3710,15
3712,6
3713,2
3714,6
3715,10
3718,15
3719,6
3720,15
3721,6
3722,3
3723,-1
3725,8
3726,1
3728,-1
3734,6
3737,9
3740,-1
3746,0
3747,-1
3752,3
3757,14
3758,10
3759,-1
3760,15
3761,3
3764,9
3765,3
3766,3
3770,3
3771,3
3773,4
3776,-1
3779,3
3783,3
3786,9
3787,2
3790,3
3792,13
3793,3
3797,7
3798,8
3800,6
3801,-1
3803,1
3804,10
3805,-1
3806,5
3807,1
3808,7
3809,0
3811,10
3812,4
3813,14
3814,13
3816,15
3817,5
3818,11
3826,6
3828,3
3836,11
3837,9
3840,-1
3841,1
3842,7
3843,3
3846,3
3848,3
3849,2
3850,3
3851,3
3852,2
3853,6
3854,2
3858,3
3860,1
3862,15
3863,14
3865,14
3869,14
3872,10
3875,7
3876,15
3877,3
3880,-1
3881,13
3886,1
3892,0
3896,1
3900,5
3901,-1
3902,10
3903,4
3904,14
3905,3
3906,3
3907,-1
3908,9
3909,3
3911,11
3914,3
3915,6
3918,3
3920,3
3921,3
3925,-1
3928,15
3930,7
3936,15
3937,2
3939,8
3940,3
3945,3
3947,6
3948,15
3951,3
3955,3
3959,1
3960,14
3962,10
3977,2
3978,10
3979,6
3980,9
3981,3
3986,12
3988,10
3990,1
3991,3
3992,6
3994,1
3999,4
4000,8
4001,12
4002,12
4003,2
4004,8
4007,8
4010,12
4011,3
4019,-1
4020,14
4022,1
4027,2
4033,3
4034,15
4036,11
4039,3
4040,3
4041,3
4043,-1
4048,15
4049,9
4050,5
4052,14
4056,15
4059,3
4060,2
4061,2
4063,13
4065,3
4066,3
4067,6
4070,15
4072,15
4073,6
4079,-1
4080,15
4081,2
4084,4
4086,14
4087,3
4089,-1
4090,2
4092,11
4128,8
4131,10
4141,10
4147,0
4158,3
4179,4
4188,14
4206,4
4217,5
4222,2
4234,13
4245,1
4249,2
4254,3
4262,4
4269,4
4274,1
4284,3
4285,3
4298,3
4302,9
4312,6
4318,2
4320,3
4322,6
4329,4
4331,14
4333,-1
4334,3
4337,3
4344,14
4345,15
4347,0
4348,4
4352,14
4359,3
4360,15
4363,1
4366,13
4367,6
4369,15
4372,4
4374,4
4375,6
4379,3
4389,2
4390,2
4392,14
4393,3
4394,14
4396,2
4401,15
4408,3
4409,7
4411,15
4413,-1
4415,3
4417,3
4419,7
4422,3
4424,-1
4425,-1
4426,2
4430,6
4435,1
4437,15
4438,4
4439,10
4440,6
4447,11
4450,3
4454,5
4458,15
4459,3
4460,7
4462,3
4464,6
4471,2
4473,6
4475,15
4476,3
4479,15
4484,-1
4491,3
4502,5
4506,6
4508,6
4511,3
4513,14
4515,3
4516,3
4517,6
4519,6
4520,-1
4523,-1
4524,3
4525,15
4527,1
4529,6
4530,15
4531,10
4533,3
4534,14
4535,3
4536,13
4539,8
4541,5
4543,-1
4545,10
4547,13
4549,6
4550,-1
4551,6
4552,11
4553,4
4555,11
4556,6
4558,6
4559,1
4560,6
4562,2
4568,12
4569,0
4575,3
4576,3
4579,12
4581,6
4582,0
4586,4
4588,3
4590,7
4591,2
4594,3
4596,11
