,cluster
2432,10
2433,2
2435,3
2437,5
2438,8
2439,13
2440,9
2441,10
2442,5
2444,3
2446,2
2448,5
2449,10
2450,5
2451,4
2452,3
2453,9
2454,11
2455,5
2456,4
2457,10
2458,11
2459,10
2460,4
2462,4
2463,6
2465,7
2466,11
2468,13
2471,1
2472,3
2476,10
2482,10
2485,13
2490,3
2493,5
2497,4
2501,6
2502,10
2506,9
2509,8
2513,3
2517,1
2521,10
2525,10
2526,8
2536,6
2538,6
2539,7
2540,6
2545,4
2547,10
2551,2
2553,2
2554,2
2555,8
2557,2
2558,10
2560,2
2562,12
2563,6
2564,8
2565,2
2566,12
2568,10
2571,10
2574,4
2577,10
2580,7
2581,9
2582,5
2587,6
2588,5
2589,2
2593,6
2594,5
2595,8
2597,2
2598,10
2599,11
2600,2
2601,6
2602,6
2603,5
2604,13
2605,5
2606,5
2607,13
2608,4
2609,5
2610,4
2611,6
2612,6
2613,6
2614,9
2615,5
2616,1
2618,10
2619,4
2622,5
2625,7
2626,10
2627,10
2628,12
2630,6
2631,9
2632,11
2633,5
2637,6
2638,1
2644,6
2645,3
2647,10
2673,6
2684,2
2693,6
2694,3
2707,12
2718,8
2723,13
2727,3
2732,5
2749,4
2753,4
2754,5
2765,3
2775,4
2776,9
2779,8
2780,9
2787,12
2788,6
2795,13
2806,7
2810,5
2813,2
2821,5
2825,13
2827,1
2829,13
2834,13
2839,13
2841,10
2844,6
2847,6
2878,8
2879,12
2881,11
2883,9
2892,13
2895,7
2902,3
2919,10
2920,13
2925,13
2931,10
2934,11
2935,5
2937,6
2940,8
2943,8
2944,1
2945,6
2946,6
2949,4
2953,3
2954,10
2956,2
2957,5
2958,6
2959,5
2962,8
2963,13
2967,12
2969,6
2977,12
2978,4
2979,6
2982,6
2995,4
3001,6
3007,5
3027,10
3029,12
3031,9
3033,8
3036,9
3037,9
3040,9
3046,13
3048,3
3050,3
3053,4
3054,1
3055,2
3056,4
3058,4
3059,7
3062,8
3063,11
3064,7
3068,13
3069,6
3079,9
3080,8
3084,7
3093,5
3096,3
3099,3
3100,8
3113,9
3114,8
3124,9
3132,1
3133,2
3134,2
3136,12
3138,7
3139,13
3144,7
3145,13
3146,5
3148,7
3149,10
3150,6
3159,2
3161,11
3164,3
3169,12
3170,12
3171,1
3174,13
3175,6
3176,11
3177,3
3178,2
3182,12
3183,3
3184,5
3185,4
3188,8
3189,2
3191,9
3193,5
3194,2
3201,10
3207,9
3210,10
3215,5
3217,6
3221,11
3225,5
3236,5
3237,10
3241,10
3253,4
3255,6
3256,5
3257,8
3263,8
3267,4
3269,6
3270,2
3272,4
3278,3
3281,6
3291,10
3292,11
3294,1
3295,13
3296,10
3299,5
3303,4
3306,5
3308,4
3311,6
3314,6
3315,1
3319,8
3336,12
3352,4
3361,12
3363,13
3367,5
3369,13
3372,2
3381,1
3383,4
3388,4
3389,13
3393,2
3399,12
3403,5
3408,4
3414,4
3415,12
3416,2
3417,5
3419,10
3428,4
3437,2
3438,5
3442,5
3443,10
3450,12
3455,7
3456,10
3457,6
3459,6
3470,12
3475,10
3490,3
3493,2
3494,10
3501,5
3503,5
3506,12
3507,6
3510,6
3513,6
3514,13
3515,4
3517,10
3520,6
3521,2
3523,12
3524,8
3525,4
3526,7
3528,3
3531,6
3532,13
3533,10
3535,7
3539,9
3540,10
3541,5
3542,9
3543,9
3546,7
3547,4
3553,12
3558,4
3559,6
3560,7
3564,6
3566,5
3567,4
3569,10
3571,10
3573,11
3574,7
3575,3
3577,13
3578,12
3579,2
3580,1
3582,9
3583,13
3586,12
3587,5
3588,6
3589,8
3590,3
3592,4
3593,6
3596,8
3597,6
3598,5
3599,5
3600,6
3601,3
3602,4
3606,6
3607,2
3608,12
3611,10
3613,13
3614,10
3616,9
3617,5
3618,2
3619,4
3620,6
3621,6
3622,1
3623,5
3625,8
3627,4
3628,4
