,cluster
4559,9
4560,4
4562,6
4568,10
4569,4
4575,7
4576,4
4579,10
4581,4
4582,4
4586,8
4588,8
4590,2
4591,6
4594,7
4596,2
4597,5
4598,4
4600,3
4603,6
4606,9
4608,9
4610,4
4612,5
4613,2
4615,3
4619,5
4623,11
4624,2
4627,11
4629,6
4636,10
4638,3
4640,9
4644,4
4647,10
4648,6
4650,5
4652,2
4653,8
4656,2
4660,5
4661,11
4664,9
4665,4
4668,4
4671,11
4679,2
4688,9
4689,4
4691,2
4692,11
4693,4
4694,2
4695,11
4696,2
4697,4
4698,11
4700,4
4701,4
4703,9
4706,3
4708,1
4709,0
4710,7
4712,3
4713,4
4715,4
4716,2
4717,8
4720,10
4724,6
4725,8
4726,4
4728,2
4730,6
4731,11
4732,1
4734,5
4735,11
4737,8
4738,4
4739,11
4740,7
4741,7
4743,1
4745,5
4749,4
4750,4
4753,3
4755,2
4756,5
4759,2
4762,9
4763,2
4764,8
4765,11
4766,5
4767,11
4772,6
4774,0
4775,3
4778,3
4779,2
4780,10
4784,5
4785,8
4786,5
4788,0
4789,6
4791,4
4796,11
4797,10
4800,3
4802,0
4807,5
4808,8
4809,7
4811,11
4813,2
4816,7
4817,11
4818,3
4819,3
4820,2
4821,6
4822,0
4824,3
4829,10
4830,3
4831,2
4832,5
4833,11
4835,9
4836,9
4837,1
4838,0
4839,10
4840,2
4841,3
4842,1
4844,4
4845,0
4846,5
4847,3
4848,9
4849,11
4850,7
4851,9
4853,5
4854,1
4855,4
4856,10
4857,3
4858,8
4859,9
4860,10
4862,5
4864,4
4867,0
4868,4
4870,0
4874,11
4876,4
4878,5
4879,11
4880,11
4883,4
4884,1
4887,2
4888,9
4891,5
4892,1
4895,7
4898,5
4899,11
4900,0
4901,3
4903,10
4904,3
4905,11
4909,6
4910,0
4912,9
4913,2
4915,10
4916,6
4917,2
4918,5
4920,6
4921,4
4922,5
4923,4
4925,10
4926,6
4927,10
4929,2
4930,4
4931,5
4932,5
4934,6
4937,11
4940,9
4944,8
4945,1
4946,2
