,0,1,2,3,4,5,6,7,8,9,10,11,12
1700,4.873953809879225e-22,2.5739189795198177e-27,8.333923471892872e-11,3.7251704825916835e-22,1.2026587225433537e-41,0.9998064479564291,8.31094872789616e-08,3.0813836028551495e-11,2.389214459002034e-33,1.9459967362660348e-13,0.00019346881748028908,2.2483678042670382e-12,1.203535407665755e-19
1701,6.008226132041788e-08,2.006245209491431e-45,1.696954412338797e-07,4.952909830247144e-09,2.3267657120022295e-10,0.033763657428152676,7.2802450642469106e-09,1.5562185698269987e-19,2.484577043265261e-19,0.9422450491535551,1.4996946388664012e-06,0.023989551480115317,4.07782311902993e-15
1702,0.02715270770288834,4.29710314051623e-41,2.9330733876462956e-14,0.8265337460709888,3.5774809484123465e-17,7.52790107167072e-36,1.4475715736294158e-09,2.117328812114426e-18,2.7552129798397125e-05,3.390967992515158e-38,0.146285828024706,1.0602556716822713e-08,1.5402146182430417e-07
1703,0.6035519037969553,6.539421658391127e-27,2.3101774053898135e-06,8.559348096995253e-08,8.749834832073794e-23,8.820272192963547e-45,0.3686691484057271,4.1760243420916857e-10,2.6866403634270344e-08,1.3745056722569518e-50,0.023373151424833757,0.003136452965558546,0.0012669203520265493
1705,4.242572555235703e-29,1.018010412209237e-27,0.9993339073197616,1.9351512556194623e-50,1.4284195449202637e-51,6.715631343181195e-36,9.091848116587266e-06,3.5955974311163486e-10,6.022590041436865e-15,1.701781556754082e-41,2.43784116083394e-07,0.0006567566884390235,2.021138671628149e-27
1708,0.12569462464078143,1.255389722433755e-41,2.779062027601756e-10,0.4965673289511405,9.816728395956205e-12,2.8414188708555443e-18,1.2314504117618164e-09,4.644958809907014e-19,0.00030574980383919103,9.272386039847196e-20,0.37742904480408884,2.988844367875422e-06,2.6143660365855324e-07
1710,0.996655826240005,5.554245074013403e-34,1.8139319898458987e-09,9.96074584900942e-08,2.7546229910024583e-20,9.105048771553493e-33,8.876366530249132e-06,1.1520740186828724e-13,2.215334459640021e-06,7.195243703072725e-37,0.0029721968863632366,1.57604659089825e-05,0.0003450232852282586
1711,0.9798275742567781,3.403214501115539e-44,1.4128966626120385e-10,0.001961016742158569,1.7758288531474538e-11,0.002110325368479517,2.708363735479693e-08,3.3462809593317004e-19,0.0027037882797253414,0.010846586980838025,0.0016221305553235103,0.0009285389023270923,1.167168323158025e-08
1714,0.885549745869736,2.0967371109483663e-44,7.363511055697103e-14,0.0003923484902218356,4.1820617198433255e-09,0.06259769875246843,1.2759960207031908e-07,1.3618446471594587e-20,1.4875786183407787e-20,0.05143515264269469,2.953638739272785e-09,2.4919212061382644e-05,2.974445832437409e-10
1715,2.7687742380546776e-16,6.259624557867078e-30,0.0052668868565577545,2.98575312696994e-21,4.131715578744493e-32,1.1412797539318703e-30,0.0066607322545369765,3.3397778374979524e-11,2.3536492898603527e-05,3.086845841649583e-33,0.015457707134778042,0.9725885651406441,2.5720871848755496e-06
1716,3.481399781986533e-05,1.971738671011711e-57,1.9892637521742314e-20,0.9968772495757885,2.745695413153624e-05,1.599482339980966e-06,1.4583352182711873e-15,1.6646859746647392e-30,1.0358509141883028e-20,0.0030588787396943493,6.319446422503161e-10,6.182786676135839e-10,1.2032660066866986e-16
1718,7.885036151967911e-14,3.151813511187587e-78,1.1853704132798743e-26,7.5869756456812136e-06,0.999867541830894,3.997936358895463e-15,2.8625015647155537e-28,1.287069865154742e-44,2.9858646017895713e-19,0.0001248711931246336,3.853617069170369e-17,2.544157111878394e-13,2.2957352282061165e-29
1720,0.08671864461472235,4.285493459370361e-52,3.710283917188211e-12,4.301375489431327e-10,3.1519312883178605e-12,5.80643408780997e-24,2.8971001808768487e-11,2.0268918386523788e-26,0.9125208049508537,6.866304167898232e-17,1.145386719216234e-09,0.0007605488230445337,2.303300801155481e-14
1721,0.13895795935720875,3.5797002991933754e-41,5.2139605505868364e-11,7.749318239635837e-07,8.323559316798917e-15,0.7264156674608703,6.973023729272877e-08,5.429899932581353e-19,5.6016753046722155e-21,0.13459019335472497,3.1297874728700853e-06,3.2195690068266465e-05,9.635450758541663e-09
1722,0.008073105408688117,3.3731944313346073e-28,0.019301518285282173,7.653671401108558e-11,2.3516369025631255e-23,3.024042958988399e-16,0.36933052290093243,1.1914726426163132e-08,2.719375915709715e-06,3.433116425448669e-20,0.31645861945458054,0.28674169619124956,9.180639208266493e-05
1723,0.0004615449616741591,6.448737597658265e-40,6.049384713488274e-15,0.0694346732277146,1.0859780450130452e-17,8.28813259833092e-49,2.812082925386025e-11,2.1284155142104605e-18,1.1753590315827878e-06,7.521383373450973e-53,0.9301024579866498,5.6914554607583953e-11,1.4837988990858144e-07
1724,5.643373526879542e-21,1.2493538604344778e-40,7.0531437725199286e-06,1.911472377348569e-21,6.370785856221115e-26,0.7473499006982398,9.187026049606023e-07,1.819496330894059e-17,4.964528751155019e-20,0.020101709008203596,3.297721920622315e-05,0.23250744122753184,4.447413955811708e-13
1725,0.4012660746937364,3.3963489440883668e-25,0.0001371861743639534,1.8408461486356246e-08,1.3311203128906485e-38,1.2875401427937109e-30,0.032517720642510996,6.815311263300983e-09,1.3902423462716879e-08,1.4989310280240968e-36,0.5612198900635418,0.003895182745264646,0.0009639065543836971
1729,1.1673372682288163e-43,4.209395339980333e-14,0.23777332397304127,6.252083009458341e-68,6.230298832214595e-66,4.675895092574628e-52,0.7283026041382873,0.03392287431353936,3.2239282192558968e-25,1.0471198549771113e-65,1.05525586433321e-08,1.1870225368463058e-06,6.286396687140922e-51
1733,0.22507736009073728,2.8134959219079667e-44,1.2251670302807345e-10,0.5885395877533994,1.6871446018385415e-07,1.1957845844339276e-16,8.347132653006169e-07,4.2123492252151396e-20,0.16679964118878324,9.532842355145534e-15,0.011061301193312308,0.008521105421031615,8.024842546744138e-10
1734,4.418678878039274e-05,5.958134794059097e-60,9.421128579335964e-19,0.7835830956963495,6.320606731758043e-06,2.6650701242444857e-25,3.048474892724611e-17,9.458706168502381e-32,0.21636564700813302,2.716920477467414e-19,7.137090752706063e-07,3.619093171709527e-08,3.488441721687861e-17
1735,8.279749538950867e-25,2.638713924683759e-07,4.0391253361484115e-07,1.335833867541325e-47,2.6416712272302433e-69,3.105416360092288e-37,0.0026553972791294378,0.997342733201617,3.54944607937269e-28,4.39923542826082e-56,1.2017352980547245e-06,1.5374117144304649e-15,3.181077469761545e-14
1737,5.365194445318308e-05,2.5420002070884276e-60,1.3817394256252296e-17,0.49571762599841435,0.0005539909990482883,2.3004447764120957e-23,5.1453384129723766e-17,8.252766564029194e-32,0.5036695080059225,5.5058654570567854e-17,5.078799561719426e-06,1.4425259765511506e-07,2.1498929628725483e-17
1738,0.17768340324551135,1.8408816700062685e-23,1.293990781396718e-07,1.9738586627736258e-10,4.814530406928921e-33,2.857644879977659e-32,0.0009423316363080694,1.678355385086209e-08,4.257131872701696e-13,3.521895747013717e-40,0.016012382240553093,2.9673804794155706e-08,0.8053617068233794
1739,3.720008227107606e-24,7.318870814030792e-22,0.0674289259987111,4.917197739188787e-30,1.802197790035699e-46,2.0472103819553675e-32,0.896506349042407,6.076530711132224e-06,9.133406926693857e-15,1.9322090348569545e-40,0.03316336557717388,0.002895282850981406,3.2354123174302467e-35
1740,1.3888543837441514e-05,4.96833049011094e-59,8.083517667660912e-19,0.028028062250612752,0.0004219180914849771,8.775067446704119e-07,3.6134358735072066e-16,1.6908856413342424e-31,5.524589537192754e-18,0.9715351374796924,1.504236102474272e-10,1.1597720448232627e-07,2.873856431392185e-18
1742,4.3082953376965555e-55,0.0011170721154840546,8.77889909426646e-07,1.2747505882028654e-93,3.100969113406803e-85,3.9617356773809944e-11,7.370067863633022e-06,0.9988746798871323,6.085376636925376e-59,2.5372206586554268e-36,2.9749255911325097e-19,1.7184859425930164e-20,1.8406659206704206e-53
1743,3.222451052947161e-07,1.0154001074598805e-27,0.0014813629548704826,1.474262496016702e-14,1.0988587817151435e-25,0.25453041919265024,0.7384030558431302,1.3871886599192538e-08,4.486306934040787e-27,1.7915449410108945e-07,1.2874346517195614e-06,0.0055833593031988996,1.1497272412750618e-20
1744,5.4978652729030814e-46,1.7219109505870607e-11,0.3260101810941304,1.6615294182087886e-81,2.922396742768622e-61,2.6118468813593243e-06,0.03485092079178779,0.6391362820501975,4.283228919966158e-28,1.3063146801542213e-22,6.771342452732048e-11,4.132071144176776e-09,7.734542736867974e-51
1746,1.161320490247859e-16,5.9898684469004535e-86,3.1995811180934106e-31,2.454341545531652e-08,0.9999982601731823,1.3317200059819513e-19,1.2430115127261312e-32,3.443341937359149e-51,9.613069312327947e-21,1.7152834013051266e-06,8.602629764337934e-22,1.3181510811333643e-16,2.1463040217948627e-34
1751,0.9998696140284546,1.1106060120964511e-40,4.14295098757936e-11,6.533648047244552e-19,6.096928175964057e-18,5.336184930972822e-34,1.0149825249254954e-07,7.589374710199078e-19,8.5110721050586e-05,1.810457255351068e-33,1.5178646476430156e-05,2.995215689285739e-05,4.290743886537386e-08
1753,1.3260655145814218e-20,5.169755855502538e-23,0.7850864770732351,2.54263588032911e-26,5.439358697443851e-29,0.20445423512594435,0.008222648086744899,6.822405489079458e-06,4.263178707042006e-14,2.9580689918985334e-10,0.0021005054103000916,0.00012931160243690525,3.596460815134327e-18
1755,8.609663842903566e-24,2.784729100352568e-28,0.15207393038292796,8.796347248532264e-33,8.299844510170291e-35,6.33107704889587e-35,0.10016443969028806,1.852900515177586e-08,2.2577661996510347e-13,2.0019143533096045e-39,1.6315791220342094e-06,0.747759979818433,5.5231832287100067e-39
1756,6.348773861511104e-18,1.0345536915814533e-29,6.139845723221627e-11,1.1291518533072322e-35,1.7215810137889749e-40,7.877612636835664e-19,0.9999992241968582,1.8920763943660022e-10,3.009557208789186e-15,1.1289731920101324e-26,3.180234610732653e-07,4.5752906766307703e-07,5.58628740354454e-21
1762,0.7765787473634906,1.022338779605054e-41,6.107985720983667e-11,0.00011197604992963044,2.6452744663268423e-12,0.019510032215590202,4.2922564779331046e-08,7.004632164808352e-20,3.595307197820482e-20,0.20377828705570114,9.303096034151338e-08,2.080915289501121e-05,1.2145142652496068e-08
1766,0.037704936219885056,3.9405710132808134e-49,3.224105836966988e-17,0.9603724439097926,1.3235039667234623e-09,3.855163324305875e-36,6.604530238767529e-11,1.1393917531821576e-24,0.0018592386615969457,3.647099121982104e-35,6.321484585579443e-05,1.6496936744668199e-07,3.94986113038798e-12
1767,0.02523424287757896,1.5763328498350698e-52,5.844888297784658e-18,0.9094548946167654,4.740571895004171e-06,5.049607295304192e-38,1.8077572301462115e-13,1.0300928369382937e-26,0.06530555105269951,1.7151021264164178e-34,1.6622302958897167e-07,4.046574427614093e-07,4.082137545110162e-13
1768,1.553835100032023e-05,2.619777337017376e-63,1.6428133808670655e-19,9.498554941685408e-06,3.485052271975387e-06,4.2549187747147005e-40,2.7286557961543333e-17,1.2918864161403688e-34,0.9999700314304825,2.502019102219621e-31,1.6464494512614364e-10,1.4464466592858937e-06,8.577356925334278e-21
1769,0.9733175163849327,1.4617813872433214e-32,1.6322915878839418e-08,7.346382168343971e-06,1.9737221966720472e-20,3.054382668367194e-18,4.386819245054429e-06,1.212261188322009e-13,5.922925492658935e-07,1.028154824306141e-20,0.026209630946532454,5.9715924916337065e-06,0.00045453925904589504
1771,0.009150936527126438,1.1909630711275098e-39,2.457366438242877e-09,0.006545046495552965,9.522275172224426e-11,0.48920510651359717,6.299706628661776e-11,3.041628318740809e-19,1.7047953421278173e-19,0.4921511366025483,0.0029341927559391047,1.355621420414929e-05,2.2275448690399502e-08
1774,1.8845919530262013e-11,6.187899956836772e-76,1.1715163808560322e-26,0.0003450352016818085,0.9964754517790658,1.4248860549316115e-11,1.2844943608818573e-24,1.8307281356831494e-42,1.4140226262723851e-18,0.0031795129807578675,4.568223507130532e-15,5.394760294004628e-12,6.178821477655308e-27
1775,0.004926904241482324,6.580735481183144e-56,8.128665671476964e-18,0.033799498086523154,1.4498341422223626e-07,8.97811451169981e-39,1.3001768970331773e-13,8.462159162649215e-29,0.9612727229109155,4.7197526083809435e-34,1.579921317239444e-07,5.717853994891324e-07,5.186173940208886e-16
1776,2.9288316163933245e-05,4.799567831718906e-20,0.04774710603508549,3.751283974813588e-28,5.508293024319884e-36,7.135372803114022e-32,0.9112293168627796,0.0006785431964522355,1.204740545097447e-13,3.573508134646548e-42,0.040251061473687615,6.468411570282314e-05,2.004076831203825e-15
1777,0.028137481309481325,1.9325833562055582e-44,2.3324848077817617e-09,5.87451194172639e-20,3.603314887890744e-08,6.948310969139903e-05,8.636651428925198e-10,4.1686660660171243e-22,0.6915643109436506,0.26208056016810755,3.913015230570254e-07,0.018147733930073746,8.178605290299744e-12
1778,1.143966288156602e-28,5.651823124010907e-36,0.0011422489574753713,1.9576951533147802e-48,3.946442903783851e-54,7.144881304548123e-23,5.49742831365892e-06,2.2916669927196527e-14,7.010234413530885e-12,2.974630916761561e-25,4.2057116282585817e-10,0.9988522531866126,2.039513782299724e-46
1780,7.1233322183424656e-34,3.9698150133351104e-24,0.9334744641691584,4.2483054942616363e-42,3.693975551932711e-46,6.355717031166229e-20,0.06131496145435594,8.983865823896843e-07,5.760406839601439e-13,3.741407447241354e-27,9.786186546275093e-07,0.0052086973706671515,1.1202411789680087e-20
1782,7.191158922250643e-41,3.503856781347905e-49,4.775978956331135e-08,2.7311877138248003e-58,3.8938874316731806e-30,2.4392346853846916e-08,4.944980988236361e-09,1.475531978898058e-23,3.0462678697539384e-24,6.946650109185303e-05,1.4532293620118506e-15,0.9999304564017918,5.937286342172482e-52
1783,2.0868072961399565e-11,1.8035102952211307e-71,1.1849895506060202e-22,7.69546812671648e-05,0.9938988529843834,6.1260237647972614e-12,7.258580438984757e-22,1.3188444341775586e-38,8.1555580100378435e-19,0.006024190827901199,4.3364567438809464e-15,1.4794491660420718e-09,3.106151345292975e-26
1784,0.9943106533122026,1.693988558532847e-42,4.934059144457043e-10,3.371885197503106e-08,2.780858327681523e-15,1.5334538210563882e-36,3.530368373698124e-09,2.8094680715576043e-21,0.0054685815892031595,2.579364340599591e-32,1.5259222219303957e-06,0.0002192002647886574,1.1689575850415184e-09
1786,3.3831186908446224e-14,7.991007942655471e-81,5.455797835978805e-29,5.300694338160524e-07,0.9999412621662994,2.844019893970119e-16,2.1149433726134205e-28,1.9503687904260676e-46,7.870038839091839e-20,5.820776418753248e-05,3.7306040569053626e-19,4.421569898135772e-14,2.8919246882126183e-31
1787,0.009886400102529207,7.715016777928661e-38,1.3714713554070337e-14,0.9831082011154296,6.905322603067176e-17,0.005883342776491603,3.4307182237391155e-09,1.4018189582769948e-17,1.8437748908996756e-23,2.2062739153974626e-09,0.001121685407178176,1.070570595263962e-09,3.638907877938221e-07
1788,7.801903614682828e-15,2.574868177018069e-32,9.75245053974311e-06,5.992512786187451e-22,2.878587463682671e-20,0.3611199328001388,0.2610779728907185,4.306093800371507e-12,1.7724666061985675e-23,1.4942713646594297e-05,1.873711983672822e-05,0.37775866202080144,1.54395935538822e-21
1790,2.6905697151639285e-18,1.4264524222486137e-40,1.1771892351320297e-06,1.0938273183070477e-20,6.62511898838056e-25,0.5240451743588382,3.0165097823829954e-07,1.8901820446144954e-18,2.6613186793951566e-19,0.41452278977355594,2.8280864147501016e-06,0.06142772893715538,3.817095260250902e-12
1791,0.06906538851608757,3.994079393798026e-49,4.472840816046314e-15,0.9212343135611839,4.785414903732476e-09,3.2702654162431234e-19,7.087087660191811e-10,7.309812326733338e-23,0.009545083976686429,3.523741912941342e-19,0.00015302242234193744,2.185970928536899e-06,5.864364870816098e-11
1792,0.9014298270005057,1.241087992850662e-44,2.9686013564212906e-11,0.07649006712488321,3.5350531244345293e-12,2.549890046342647e-18,1.4545159056782041e-08,8.312147801091185e-20,0.006353401587769121,5.582022232644943e-17,0.015437169524004557,0.00028949697809613054,2.3206360723501353e-08
1793,7.317097272296288e-15,1.29262208569769e-29,0.002528088733934278,2.8337890140289394e-20,2.582468456576281e-32,1.7316482669259794e-16,0.011030774515449674,1.196488957858059e-09,1.8250217836016094e-06,1.6743315376101068e-19,0.744297028182534,0.2421068002748666,3.548207493948152e-05
1794,0.9913539989431618,1.513943098161988e-26,6.777697183082165e-05,1.9994984751454968e-28,2.282684955886119e-34,1.9582996254127927e-51,3.46828101444903e-05,2.0054790991335006e-11,1.2746317534919407e-08,7.617379516651951e-54,0.000582235624564401,8.250409157995598e-06,0.007953042474771225
1795,1.486912624785861e-12,1.9154077914135344e-07,3.4102855654273285e-07,1.9651364240879453e-39,2.898945856092049e-69,6.530671993010956e-09,0.00016220663170903987,0.9998371950835082,8.0197644346644e-31,8.186458679504557e-30,5.918328174132479e-08,9.335364321673516e-17,2.9815215032563335e-15
1796,2.4874456145541597e-20,1.3926887775949852e-36,1.9173069317777088e-05,2.6645647462862416e-28,7.381555373582259e-39,5.226577950736193e-51,0.02654592886397512,1.0470777256922001e-14,2.906158090424486e-07,3.452783803072371e-51,5.235791532298371e-08,0.9734345550929653,7.36293008394036e-15
1797,6.681970209108415e-06,7.40345064942288e-53,5.724178584915863e-15,0.0027810238004850277,8.871618183187837e-05,4.407168609395059e-05,3.3838953549178806e-16,1.9766565009843637e-28,7.27125865301556e-18,0.9970789666028367,2.8434380144618047e-07,2.5541472990279443e-07,3.1788932932037807e-15
1799,0.0020609795843085626,4.949811136829197e-43,1.0222507912147628e-10,0.7061257981009521,4.3412965764995236e-11,0.000516129829415265,5.97114835061727e-09,2.8778390980525078e-18,2.987338964978409e-05,0.0001165015246388316,0.29113894112725036,1.176847326990425e-05,1.853729122948705e-09
1800,0.11580356273225109,4.821048665195181e-47,1.2529692798418899e-11,1.1543741468519622e-05,3.81673472311508e-08,0.0008175866547284892,8.31422135321471e-10,1.5386725906310383e-22,2.727150835321933e-17,0.8821057665743336,2.088451875919391e-07,0.0012612924295833672,1.1149218708848677e-11
1801,8.892628458283694e-07,5.921909063723737e-23,0.0005179158107001881,1.1670987129888179e-14,1.0698935243350183e-45,7.059757536122081e-17,0.0011813568464155448,2.408826623165253e-06,6.186934384105425e-15,5.589905094508017e-26,0.9968049357096561,6.370620361159722e-07,0.0014918564817103127
1803,0.002733155008818636,2.616225572518935e-31,0.0004658085290475034,1.0740289501912738e-08,3.8596494638810717e-19,7.708563213323657e-31,0.00791047189421186,2.5692477071738924e-11,9.803810841265468e-05,8.762277325116721e-34,0.33772699573126813,0.6510649225164752,5.974457845294322e-07
1804,8.101719272285317e-19,3.466843285365105e-25,0.0008151185962229221,3.499247073445415e-39,2.352170342427562e-56,1.1468498217760378e-31,0.9939800508059669,7.233572299429318e-08,9.244982727120219e-11,8.226635915771836e-41,0.0033621644494443736,0.0018425937201984478,1.1195034758386683e-19
1805,1.5710020560888322e-40,1.4237928221531697e-30,0.0028654623838781216,1.1043684412246114e-59,3.465693825933535e-56,2.348930603167652e-35,0.017459826365437397,2.578082433065768e-11,2.73446603985599e-15,3.9887904116238145e-39,3.083676681162102e-08,0.9796746803881329,9.504766195345761e-44
1808,2.3757968747075618e-26,7.309065667188327e-25,0.3170984673027916,3.303034043514512e-47,9.047578205267255e-51,1.0898637607398392e-47,0.5976831516572351,4.1270068247844007e-07,1.7928861142471886e-15,1.0988015829200707e-54,2.662665626489447e-06,0.08521530567365736,6.940798585469188e-39
1810,0.9281381704855256,8.196628559056022e-40,2.3858731002779365e-11,0.013272167691056836,7.836601776770732e-16,2.431501738681585e-17,5.368148501620865e-07,4.0804413789250775e-18,3.0514559451537654e-06,1.464843940806282e-19,0.05857977923649712,6.157320545947157e-06,1.369717163222207e-07
1811,0.005246021735587571,8.356301652160961e-31,3.03376542723614e-10,0.00014238685848090137,3.052121711634338e-23,0.034731025428749326,1.465327491958462e-06,1.4583825297211372e-13,8.051882879959635e-11,4.4003975585244944e-11,0.9595306685339402,3.930072584254279e-09,0.00034842775763249944
1812,0.0008260708547055783,9.557184694236707e-48,4.188112266648524e-13,0.7739582262624382,1.4056814126045666e-05,0.047559945863890465,8.756050846135876e-12,6.157466249220993e-23,3.013368009384378e-18,0.1775945598533674,4.4025707896329526e-05,3.114617619254107e-06,1.678360596937161e-11
1813,4.442740863132526e-12,7.501550463964385e-76,9.668245675382389e-27,0.0007760637156438439,0.9989527723861621,1.2425626134675127e-12,9.735599635560085e-26,1.2032339408449764e-42,1.4195905950513226e-19,0.0002711638920554107,1.3887484506672878e-15,4.5204676149240094e-13,4.6321196991566876e-27
1814,0.010090704859304401,8.985201180379515e-49,2.092076418867326e-12,0.018536446087209432,2.353261308846831e-11,5.079173379532851e-50,1.5679949824453264e-12,3.7765296800742815e-24,0.9695203853905922,5.578719329527724e-47,0.001842427689179609,1.0035926069057455e-05,2.045276420958357e-11
1815,0.09638587108693122,1.481651335497426e-33,7.704450045280331e-13,0.27821958290161564,4.3122588194851484e-20,1.5421675244749327e-33,1.7901027361953525e-07,4.755127483826528e-15,3.331452132582774e-08,3.371322299097157e-39,0.6252581007366443,1.5134764171452042e-10,0.0001362327978970237
1816,0.1552006167564245,7.749025252668866e-44,1.2747963556693347e-09,0.022465396475398965,7.524470171486562e-12,5.0365043334885605e-33,4.298041070322803e-09,4.362946711988987e-20,0.6912901359132413,1.3508170893047356e-32,0.13066173776673898,0.00038208958825163,1.7919579749082288e-08
1817,0.0019827771455773135,1.3340136617299429e-54,1.744655721998864e-18,0.9875529381676008,2.4653547747641e-07,9.20154164309724e-24,4.55975897951733e-15,2.7385760147848064e-29,0.010463688728510565,4.5859959080788886e-20,3.460422938072608e-07,3.380533719131674e-09,2.4256267443772733e-15
1818,7.928844976705862e-49,0.8108477466076149,3.149328040818447e-09,3.248050196878234e-93,8.641576700836527e-133,8.479147286974678e-64,1.1560194439330873e-12,0.1891522502419006,3.5414432584933257e-53,3.147568253291086e-91,3.4048572174055915e-21,3.001211756703036e-27,3.574123811389356e-41
1819,1.437213262596318e-14,1.9700318728567506e-81,6.1698009162959165e-30,4.16687007125881e-06,0.9999850718324932,4.2575781780854326e-16,6.170785204050378e-29,4.993293583056212e-47,3.097891033435664e-20,1.076129741348939e-05,8.602718857901295e-19,8.48748680769645e-15,3.2491781104078797e-31
1820,4.017037468351515e-21,1.7289834060169235e-15,0.9711590246346283,9.859613117066871e-46,6.825614103326398e-39,0.0002773768093479823,0.026743543384010294,0.0018153639490985861,5.010845749145384e-18,5.4705838494040976e-15,1.6235307050281555e-06,3.0676922019213015e-06,1.1688977567487893e-17
1821,0.0001011874217211878,3.8075495976683634e-28,0.0011814789284622289,3.928823970203765e-26,9.538018153167755e-26,0.35241846624286205,0.5684623613099911,2.5536119265529373e-08,1.1102658184298204e-25,8.681358957917976e-08,3.157277649690724e-07,0.07783607801948512,7.276912644179162e-21
1824,3.290423310443359e-44,6.379715961150618e-10,0.0035834888646993413,1.121720844575558e-71,1.1349071878836584e-73,1.030092686781878e-39,0.11819002108698522,0.8782264892405002,7.75803641583501e-32,6.7170727266819e-55,5.7223817297891866e-11,1.1262684730452026e-10,1.186174178177458e-36
1825,1.7018425830404657e-25,2.4931060843779794e-51,4.4266733435935973e-10,7.636191672906709e-37,3.680276180127575e-22,3.19657981245019e-06,1.9026075258104125e-10,9.182453625025632e-25,6.324694515982363e-20,0.8065907627087645,4.903610114005016e-12,0.19340604007359433,8.88978544366495e-36
1826,0.0018215342246656028,2.036053928799105e-33,0.0004172106152394432,1.4311558988715786e-05,3.2345033297000395e-19,0.894783641582969,0.008637760130647713,2.0047177089005923e-11,4.668313052202635e-20,4.810422158356298e-05,0.06395547491611189,0.03032156792978034,3.9479996118153613e-07
1827,0.0007923447666843961,1.833857817173059e-20,5.668462021435654e-06,1.5421254249041447e-13,1.1730248037293645e-34,7.230886763208728e-48,0.0006510932684776654,2.625203551794201e-07,4.5045587426767366e-13,1.3988966971795093e-56,0.00226250377762309,3.0452986704916616e-09,0.9962881241589376
1828,9.588411149556902e-07,9.99946428909561e-66,4.7940041362832046e-20,2.960008564804679e-06,0.003231234185541478,2.374391426576205e-09,9.024830537262e-18,2.0160864438577564e-35,3.586391837280592e-17,0.9967646038180747,3.389162881661189e-14,2.4077227540508795e-07,2.6168568488971206e-22
1829,2.2415058824301477e-12,6.595124332599846e-30,1.670866634893041e-08,3.8173532409860186e-23,5.912980617026268e-53,0.9999684751671579,8.215214423511751e-06,3.9134980938300446e-10,1.2229725981694045e-31,3.870999953934728e-12,2.3261609379933067e-05,3.0902908884515154e-08,8.190805384844141e-37
1830,0.0024086754532233624,1.3039274148856862e-53,8.296665583741439e-16,0.994973251699218,2.7619282523269564e-07,3.107167213438642e-06,7.001832460263351e-14,1.2611335397668364e-26,1.4304495556734487e-16,0.002612881148525499,7.679857027333589e-07,1.0403531320643161e-06,8.551545321300321e-14
1831,1.694475310959882e-21,2.6427031397314287e-36,0.00018775742975632215,3.5265220881798177e-26,2.0231693721689707e-33,0.0020386165611547195,0.00020961279340532177,4.168475913349856e-14,6.75285719524176e-23,5.8630626067805e-05,3.930733059298901e-07,0.9975049895162644,3.139288810462988e-39
1832,0.9562147879458717,2.3612497688717325e-27,1.579522449415051e-09,2.9447695126206088e-08,9.420695698058289e-28,2.8064807724342533e-18,0.0005312269642007053,2.2930019094097494e-11,5.077413349464566e-12,4.832278564452526e-25,1.2158976108904879e-05,3.399381101026145e-09,0.043241791659210146
1833,0.16347407058884314,8.778706387741334e-45,8.79837160152169e-17,0.8364942474771226,3.552373306726895e-12,2.3591242629802827e-05,1.62754157419321e-10,1.1423698839465166e-21,1.3072087189891962e-06,4.1621756840972246e-07,6.3630096694956025e-06,1.2682229795818886e-09,2.820915345449932e-09
1834,2.895800917106212e-10,5.694309321528682e-71,8.049233330742782e-25,3.853663356292896e-05,0.9984166098838064,7.72373510881294e-13,1.4441012679642224e-23,8.193698627576742e-40,9.306308930386044e-19,0.0015448531832459862,1.212033401325773e-17,9.032727962297749e-12,3.882922219324914e-25
1836,5.872292845610949e-06,3.334049143750891e-61,1.3662111672969054e-17,2.630814170132538e-07,5.293990756802676e-06,1.760601004785322e-08,9.439972783329818e-17,2.1739616947463408e-32,2.137429522285114e-18,0.9999873868036335,5.953588131249252e-13,1.1662247421814835e-06,8.546923927696138e-20
1837,1.904192605246695e-13,1.0644398054687466e-78,1.2900593179942262e-28,2.787599442455017e-05,0.9999704580228795,7.619567988984948e-16,1.648608073180408e-27,7.197553097324974e-45,2.0932051266747547e-19,1.6659824703659519e-06,1.21581284957149e-16,3.314734838422397e-14,2.1837922603979015e-29
1838,0.3121427810457138,3.7206183081931936e-42,1.0285869232874887e-10,0.01588636942094441,2.8550054555527926e-09,0.47813365714895895,7.513572930361325e-09,1.1472139628751257e-20,7.768349001000501e-19,0.19381571958109417,1.1919783774928944e-06,2.0267335799050917e-05,3.017673604886392e-09
1839,3.589277764092705e-23,1.608877071576692e-58,3.115228900785152e-10,6.020734528774263e-26,2.9004711192243866e-07,5.977746042359035e-25,4.3777005445036435e-14,1.5200727958356263e-29,0.0923028002833487,1.1118551464408824e-15,6.145966860393655e-12,0.9076969093518246,3.633796632013203e-36
1841,0.0032337079984780357,8.173759598270643e-38,4.5600633324073364e-05,3.3316683331229757e-22,2.6661706287470675e-19,2.2810340826763428e-32,0.0017537541709971433,2.059333134818001e-14,0.00010676663589513776,2.2892316356146242e-31,0.0012588555881291085,0.9936013135021762,1.4709831958872849e-09
1843,0.003209887231549542,4.1837021090083695e-22,7.145588775445698e-05,1.4797874105037578e-26,7.766019536827265e-44,0.9837272277133081,0.0009318149196975641,6.091941127863301e-08,1.0466697590625973e-28,4.171924134054234e-10,6.939385251241657e-07,9.326629613540598e-08,0.012058765706271093
