,cluster
2245,0
2246,11
2248,0
2249,2
2251,5
2252,6
2255,2
2256,5
2258,9
2259,7
2260,3
2262,3
2263,7
2265,0
2266,0
2268,10
2270,5
2271,10
2273,4
2275,11
2276,4
2277,1
2278,7
2279,6
2280,6
2281,6
2282,10
2284,0
2286,11
2287,3
2291,10
2292,11
2293,3
2295,9
2296,3
2297,10
2298,12
2300,10
2301,7
2302,12
2303,10
2304,11
2305,0
2306,11
2307,8
2311,2
2312,3
2314,8
2315,6
2316,2
2317,7
2318,0
2319,11
2320,7
2321,9
2322,7
2323,0
2324,3
2325,8
2326,11
2327,2
2328,2
2329,10
2330,9
2334,2
2335,8
2336,4
2337,0
2338,6
2339,9
2340,0
2341,9
2342,3
2343,8
2344,11
2348,5
2349,0
2350,11
2351,6
2352,11
2353,8
2354,7
2356,2
2357,0
2358,0
2359,6
2360,7
2361,6
2363,8
2365,5
2366,12
2369,8
2370,2
2371,0
2373,12
2374,4
2375,6
2376,4
2377,10
2379,12
2380,0
2382,3
2383,9
2386,9
2387,9
2388,11
2389,6
2390,5
2391,11
2392,4
2393,7
2394,11
2395,7
2398,0
2399,3
2400,1
2401,0
2402,6
2403,7
2404,3
2405,5
2406,8
2407,10
2408,7
2410,12
2413,11
2415,3
2416,11
2417,10
2418,10
2422,7
2423,6
2424,7
2425,11
2428,8
2429,8
2430,8
2431,2
2432,6
2433,9
2435,8
2437,0
2438,12
2439,6
2440,11
2441,6
2442,3
2444,8
2446,9
2448,0
2449,6
2450,0
2451,3
2452,8
2453,9
2454,2
2455,0
2456,3
2457,5
2458,2
2459,5
2460,3
2462,3
2463,10
2465,10
2466,11
2468,7
2471,4
2472,8
2476,6
2482,6
2485,6
2490,8
2493,0
2497,3
2501,10
2502,11
2506,11
2509,10
2513,8
2517,4
2521,11
2525,11
2526,10
2536,10
2538,5
2539,12
2540,12
2545,3
2547,6
2551,9
2553,9
2554,9
2555,12
2557,9
2558,6
2560,9
2562,7
2563,10
2564,12
2565,9
2566,7
2568,11
2571,6
2574,3
2577,6
2580,5
2581,9
2582,0
2587,5
2588,0
2589,9
2593,5
2594,3
2595,0
2597,9
2598,5
2599,11
2600,9
2601,10
2602,10
2603,8
2604,7
2605,0
2606,0
2607,7
2608,3
2609,0
2610,3
2611,10
2612,5
2613,10
2614,11
2615,0
2616,4
2618,2
2619,3
2622,0
2625,7
2626,11
2627,2
2628,7
2630,10
2631,11
2632,2
2633,0
2637,3
2638,4
2644,5
2645,8
2647,6
2673,10
2684,9
2693,3
2694,8
2707,1
2718,0
2723,7
2727,8
