,0,1,2,3,4,5,6,7,8,9,10,11
1845,0.0001437285657406115,0.29921321038002235,4.2739830106079744e-13,1.79611439682899e-12,1.3221757337639111e-14,1.71770738939609e-08,4.948432416668811e-23,4.384575611324333e-45,1.3369037416693725e-35,0.7006430438749288,1.7185666187555986e-15,5.176811479758327e-22
1847,8.803081209601043e-38,0.9999632964981185,8.865250243124357e-16,2.0946445707791547e-20,1.0034424871906865e-44,6.104363364036397e-06,4.391108549497185e-33,3.6008121069017757e-65,1.351050337846439e-43,6.51302350412628e-10,3.059848721837881e-05,6.602415444588411e-51
1848,0.07819472768734274,1.0093299459694828e-07,0.0008475501275246665,0.004350609741172201,2.0400509558924553e-06,1.2528758986895074e-07,6.070654240971415e-07,1.1655439294423604e-22,2.442873357610842e-31,0.9165945526515319,2.561977990330392e-24,9.686455458133192e-06
1850,1.1876480511724709e-29,0.009084048821519823,0.07705471990218699,1.3285145514186174e-05,8.459300041855488e-26,0.29829894846593763,1.7856123519941818e-08,2.6218494024860774e-30,2.3121953170943764e-16,0.6155489798059787,2.736858644837912e-12,2.290344083858984e-27
1851,0.00013510269910426418,1.4924901087579716e-10,0.00020748773511906205,0.9949608085949244,5.756930348094401e-06,4.39333549979943e-11,3.090235267241057e-06,8.253710978320445e-18,3.600716486626876e-46,0.004509031659090761,7.196257906583186e-29,0.00017872195296191333
1852,3.850713604283826e-76,8.144769445926777e-08,0.02274182016731146,6.209797055173089e-15,1.0134578068982992e-44,0.9772580858460321,1.3274014852915831e-14,1.3522094136732448e-63,8.535347399657677e-41,9.432448838375115e-12,1.2529512395866382e-08,8.500904778901144e-77
1853,4.2176737330429225e-12,1.8766302903117477e-20,3.191342152751098e-13,1.489600764748016e-06,0.9996701628224394,4.800434496136492e-23,2.0434848677419305e-07,2.13905892832569e-06,5.439052874901504e-07,4.124481095804202e-05,3.882036329633186e-47,0.000284215448595821
1854,4.72122041604385e-09,0.994360354667542,4.4301426286003785e-11,7.090828888127831e-17,7.302290982935078e-31,0.005604895385368228,2.8763168514504266e-28,5.544610245894734e-91,1.6175369072211845e-40,1.0444641941163412e-07,3.4640735143620167e-05,3.36431347097741e-47
1855,5.881548331531522e-47,1.1295831727445198e-06,0.004903789626770886,7.601370501333306e-12,1.0737193131217634e-39,0.9950949837600028,1.0168165190184279e-13,3.342906361962132e-50,7.921601198270193e-39,9.657562122956018e-08,4.467341745831894e-10,1.25871038570414e-49
1856,0.00029626206301267905,1.1207703006192188e-11,0.006789872482939448,0.9195337833856064,0.0009131832872156668,4.381006129016359e-10,0.029163001427779306,1.1410685207926595e-13,1.3132185472980838e-32,0.023474828934619146,2.0594520147774273e-30,0.019829067969401766
1857,1.6897967522165176e-13,3.7748707187166297e-22,1.7513968774739405e-13,0.0006625909303118315,0.9992279646305596,1.9598324042164973e-25,3.398710120602313e-08,1.2501391958205059e-06,1.6858359629847183e-38,1.9208938493534062e-07,1.0866761392927285e-50,0.0001079682231059856
1858,2.0853650617751662e-47,0.9912500270259218,7.33176480485769e-10,1.9141117884876426e-17,9.625530239873203e-36,0.0020106703983622,5.795026953889297e-22,6.50068313861983e-68,1.7411020217607726e-23,0.006739105700291291,1.9614224886418307e-07,2.7512008294042835e-44
1859,0.00624081162859783,0.000123633638908976,9.341052046953675e-11,3.997757866027729e-06,4.280355311876433e-07,5.186382982745308e-10,6.517186556489302e-16,7.591546017477075e-27,0.001533499503980592,0.9920976288188239,9.359146227382341e-23,4.24282644527105e-12
1860,8.357104236304169e-51,0.9648935502052866,8.180523510343184e-10,2.4067943123587364e-14,1.5827137140773956e-40,0.035101335622046606,7.453549175017588e-25,1.3016986821473278e-56,4.152943996288433e-39,2.5621885881205603e-07,4.857135728050706e-06,5.744951662750402e-69
1861,4.332324987240401e-48,1.9639296794965702e-06,0.05449798826778346,1.9706506527216252e-12,6.745645405165425e-34,0.21287363977029664,1.826491175265204e-07,5.728675628803366e-47,0.7326260237867113,2.015820390730257e-07,1.2407582474889051e-11,9.918826562023152e-46
1863,1.8570771406456094e-18,1.209665845876851e-11,0.003807525105673371,0.0005302741261159572,0.00013523054932271066,2.7631253250456164e-09,0.0056339047706997734,7.716356643824947e-18,1.2634868713392064e-47,0.9898906804026805,4.5320533793081635e-29,2.3822702876632314e-06
1864,6.064284769187129e-09,5.320029837438523e-12,1.1658302514051975e-12,1.8407815270113496e-05,0.5733037127301048,6.144803670121486e-17,4.5878693016831285e-10,1.3956353855710569e-11,0.4253709854033621,0.001306601952794506,3.5190881042913115e-36,2.855549530882176e-07
1865,3.680244390047303e-11,2.262051947223577e-20,2.6038908570987507e-12,0.00021563612899657385,0.9921257779239662,1.0203967521050595e-22,3.067507426641818e-06,2.4632405296063106e-05,5.702673714613312e-08,1.6659810035977239e-06,8.7193891287214e-47,0.0076291629871648005
1866,2.0574574771800228e-21,4.551592901704966e-15,0.2120842780841905,0.00013525785810164772,1.5764190183832796e-09,2.0784243249106398e-10,0.78774273363943,2.0157122892634147e-28,5.232876148382063e-19,3.772863400553667e-05,1.361455107003248e-30,1.6882174794917766e-19
1868,3.313628963388901e-13,1.0026796686466277e-24,1.6463601913546863e-12,4.481351366334857e-06,0.18634605068335489,8.56946786774993e-25,0.00041414385745905077,0.09796467359535699,3.690798557546769e-06,7.236576974306408e-10,2.1952742026741574e-51,0.7152669589882718
1869,6.213577699126618e-09,5.352773105794255e-15,9.771330962727956e-10,0.3429946775890746,0.6197591045879558,2.3049260179849018e-17,1.1042700517973444e-06,8.561236929967498e-08,0.03623259679389259,6.785690077676006e-07,5.96958806118793e-40,0.0010117453869323404
1871,8.405344307533648e-50,0.6664121814856172,1.8309315518468806e-07,1.559382120053121e-14,4.316474258431224e-28,0.33353844227739654,3.6365160720747917e-22,8.479348692831019e-71,1.996678451974216e-37,9.844991062410069e-06,3.934815275840501e-05,1.0580607606560525e-44
1872,1.5842891754281494e-09,1.2972387988109197e-16,2.2209188092640543e-10,0.004280039251238396,0.9911010957628026,1.8673226498276383e-19,3.6828106785236033e-06,4.3941582249905435e-06,1.3645877860904167e-05,5.055359966256086e-05,1.4670969804929964e-41,0.004546586733150183
1874,2.1768564792683183e-47,4.55329152246928e-07,0.5899765224779573,1.0558833291486163e-11,7.371608377291576e-24,0.4100225230993436,2.512951707297232e-08,2.5313716822432045e-52,2.1051635499565888e-33,4.7394082203187743e-07,1.2652846866169466e-11,6.269500795887456e-44
1875,2.7026630047128775e-12,1.9968462255547055e-19,3.1133136337317423e-13,0.0001939144324391639,0.9996000137018636,5.09664324968138e-22,1.1823996902717058e-07,7.296463566135649e-06,0.0001381358086240054,1.4253903540717839e-08,1.55289859933769e-46,6.0507096618555227e-05
1876,1.0775577783149212e-08,3.6137932955010255e-20,1.1706107075960818e-09,0.0011607659194399122,0.029643088498614512,2.1604752963778433e-20,8.38858676575647e-05,1.3372579689830133e-05,1.7604773762563383e-36,1.1159468882732783e-07,9.151363074003815e-44,0.9690987635937237
1877,0.002103799710951942,7.040317959669925e-12,0.00011138727902261383,0.9527372058374168,4.258329802050134e-07,6.783003852886759e-12,0.012509210026687624,1.3919272881945145e-15,0.000710733480198684,2.143078054222898e-05,1.911334914617146e-31,0.03180580703836874
1881,5.2560216174348026e-08,4.1231961196090756e-15,1.251776344188079e-09,0.055151043326628166,0.9427141571167522,1.0737822077776222e-17,3.482794653351868e-07,1.4315149282324592e-10,4.530485277964645e-21,0.0019545335889114652,4.968053899957416e-40,0.00017986373309146177
1882,2.747069339735844e-10,2.0719402405283174e-12,8.344887549934996e-12,0.011634081704534132,0.9565268958305773,8.329456208759728e-18,2.36640574393819e-10,1.2240271361059773e-11,0.03183648972675712,2.494697427018709e-06,7.631041889793814e-38,3.7506698752419396e-08
1884,2.059741045279251e-18,6.211379094148546e-29,7.89881328483476e-18,1.1561367163882596e-08,0.4729181711606579,1.0890453613366552e-30,1.4042698109783445e-07,0.5268331010194615,5.531235021667282e-09,4.623820383226089e-13,6.3496817954335545e-59,0.0002485702998325425
1885,0.022113063181252814,1.6231862705958403e-05,7.134156206791805e-05,0.9777973613714819,9.386027282593848e-15,2.2176382888011484e-07,8.589124610271835e-15,2.6428438080385472e-36,1.2843438861000495e-35,1.780258254195152e-06,3.5275615404819536e-19,3.9061474287231704e-13
1888,9.631505202226118e-19,3.228399925604961e-31,1.530204045812908e-17,1.2581313173117531e-08,0.0064401262874431596,7.151406163194506e-31,1.1472962314248369e-07,0.9917896615694707,8.021035487029973e-11,1.1481098551892927e-14,1.438743627790713e-60,0.0017700847519305173
1891,4.2129568576916115e-05,1.5312805419051365e-06,6.578728030804666e-10,0.007802530996359244,0.00034807912243667966,9.618625338488758e-13,8.055978063093152e-14,4.173177636187427e-37,1.7547323227384813e-49,0.99180572819306,4.796476760009945e-27,1.8011550222087025e-10
1892,4.901383597423364e-23,1.610537195201747e-35,2.700553970080678e-21,9.93929134452409e-12,0.002640286141854794,4.187191504346505e-36,1.719214223847166e-09,0.997352548564773,3.6042971757524646e-13,1.0085391768433928e-16,2.2550810918447484e-67,7.163563856021681e-06
1893,2.500333621944151e-79,3.6717327110802503e-09,0.011042498491914134,1.9723723299661925e-16,6.7173546875849e-45,0.9889527605476708,5.3507408725778074e-11,4.1626450126801413e-60,4.737092287569679e-06,4.268002918863737e-11,1.0021044476284131e-10,7.546214784290043e-78
1894,1.3489788676009952e-78,2.6040029289879102e-08,0.00034278788349480856,1.2416197124272088e-19,1.7043299319273493e-50,0.9996566133148216,1.1599432532666073e-17,1.7020321591264447e-73,6.25451108650452e-42,9.680013437130134e-13,5.727606805766596e-07,1.1275232405555106e-83
1895,2.507179535267452e-14,0.24233108812654075,0.041242690500181034,0.0013952854041510718,5.92203068324658e-12,0.18321490209651128,2.952973531381547e-11,3.750703593658595e-33,0.4754235224551722,0.05639251137749469,4.363724999695053e-12,1.0441398265648262e-13
1896,1.5919092876495547e-24,3.645195647976763e-38,1.7666250697914876e-22,9.312718305116727e-14,2.7581819170398312e-05,1.2003654143202247e-37,3.4607385926290324e-10,0.9999691397575203,2.946339712830243e-15,2.0350358559132036e-19,2.581914231426849e-69,3.2780771408698466e-06
1897,5.557734146120887e-07,2.4936509880519e-16,5.292404705000973e-05,0.2354548682149321,0.03854757316257605,4.333211846009579e-14,0.02143689726420284,4.848871664594219e-09,4.341973210716413e-34,0.0019939762862631735,9.210471195961432e-38,0.7025132004026453
1899,7.133500803109112e-07,3.959001055211488e-15,2.3716071266557303e-07,5.902427894258291e-05,0.037346848391760126,6.4554512014246175e-15,0.008572724707194026,1.5046140048196297e-08,0.9387793632269895,0.0004681618164810063,1.0376635152213209e-37,0.014772912021693002
1901,1.3835945627447263e-13,7.91110469852571e-22,1.9542256153562858e-13,0.00011794296459899874,0.9985199609740415,5.231557100813082e-24,6.222922877698622e-07,0.00018511018563733737,6.936845498682013e-05,1.3510459886108e-10,2.109744064339869e-49,0.0011069949930073535
1903,7.104949381316142e-49,3.922677623515964e-06,0.0005739607472191929,2.5753880782532265e-14,6.868980744533839e-46,0.9994206152102835,3.340189500088677e-17,8.119274184262916e-79,5.6425020408957455e-11,3.639761306138922e-12,1.5013047898262891e-06,4.149220354023941e-67
1904,0.9998733630057883,1.1218598150351563e-07,9.762078515978771e-05,2.2740823311506436e-05,6.429235450486403e-17,5.062136602580809e-07,4.633953809401331e-10,1.6151669717243763e-31,5.6539988052998355e-06,2.4805396310468475e-10,1.4692459956067326e-18,2.2758444782366776e-09
1905,9.703467096713909e-05,9.847022568480038e-11,0.9369231918333712,0.05589662528145773,5.872858149498895e-23,2.489463004878808e-07,0.006797161031747258,3.0767735830447747e-33,2.4674202286189754e-18,0.0002857381376844482,1.290712791503985e-26,1.7388308137037228e-18
1906,9.846511802659141e-34,7.95478847505615e-06,0.01018984774856203,1.7343634178351866e-10,7.706491578303082e-38,0.9898021698149466,2.5409797263368816e-12,1.6120868944742786e-59,9.850485435828741e-39,2.6291392786907775e-08,1.180645242966921e-09,4.7338247889905e-49
1909,5.1460600360876256e-14,3.121756016163498e-26,1.332352074485544e-13,2.347096030445087e-05,0.9788385197887185,1.0241360139025057e-26,5.972331001373184e-06,0.005725096939509314,6.718284254546577e-24,1.5109436219123334e-09,7.773291023482901e-54,0.015406938469335505
1911,5.3969775332785776e-17,0.1604565516894096,0.0185161842671783,6.892492039479959e-06,1.4688646800220548e-20,0.8210163757538789,1.1372282294278664e-14,1.6428343242881512e-54,1.773065803680868e-20,3.982867372674336e-06,1.29301100546142e-08,3.0929426491751267e-31
1912,0.42770643073329917,2.915699021361468e-07,0.0007126073555257437,0.5708241095416963,4.493122836778423e-07,8.342134867386481e-09,4.927102985886754e-06,5.603741379487638e-19,2.830784353714563e-17,0.000680931408929513,2.692610529586952e-23,7.024463324183756e-05
1914,2.744827902557499e-13,3.504436220775591e-25,1.0205961163482305e-13,1.0665136776508267e-06,0.9463884515649881,2.0429588006417603e-25,1.373971345619149e-05,0.00047690088666508623,1.4024472139807327e-09,2.2386030452348088e-09,3.841282512107214e-53,0.053119837679784114
1915,1.904388659736185e-11,1.0626644952257478e-20,2.6943214598224093e-12,0.00022934945985436333,0.9925703556885077,3.173919063772904e-23,6.039329487693686e-07,2.8639169341984156e-05,6.520333890175185e-07,1.3036060304976155e-06,1.0539366215365565e-47,0.007169096088190603
1917,0.0009579142256257202,1.2146546074292233e-08,2.123962047254719e-05,0.9989817939219204,3.1436401114828e-09,4.697705449752008e-09,2.281605412393173e-09,1.1619663577677657e-23,1.6226164304269269e-18,3.8767991188643014e-05,7.173597286284324e-25,2.6197129316548815e-07
1918,7.625426780243503e-93,1.0347442015901892e-14,0.9995243321418212,7.13585294782092e-14,3.177431050997468e-40,0.00047495384712280633,7.139833639448257e-07,2.8587090513579685e-50,2.214155417735063e-37,2.761256081099827e-11,3.7860748534620605e-17,4.691442695387477e-72
1919,0.0010611570197417838,2.5315451984272438e-11,2.7373641712775234e-05,0.8804784988108222,0.003158894271357267,1.277039092794966e-13,0.0002127436651991252,9.942009967888741e-15,3.527604921829736e-49,0.09589356464149004,4.728207166885563e-32,0.019167767924224456
1920,7.35132090503e-08,5.300181405355769e-21,8.810674754801125e-08,0.000437772159916095,1.5131006470565361e-06,2.433522935210756e-18,0.000624955465310127,4.582452940377684e-09,0.00014637246337234695,1.6509731440422206e-11,4.8452354205075245e-42,0.9987892205918321
1921,2.5387810473646033e-50,1.0239450304745419e-17,0.5994493721005083,2.3778904684565863e-07,9.338397727181588e-29,7.13256581187124e-09,0.400550377021163,6.344503039000737e-35,3.3523648921319917e-49,5.956712850355764e-09,4.610667173938982e-28,2.688860581493665e-36
1922,0.003890484292557952,2.215958520386014e-05,0.000273108631655725,1.2164479696994736e-06,3.724486555425703e-15,0.00017966053150901573,3.314935713045732e-10,1.1355830376702448e-30,0.9956254352098362,7.934966575523366e-06,5.440334080533035e-17,3.1949772708945017e-12
1923,1.4994110357617472e-21,1.0997311257122246e-33,3.743366939680545e-20,1.4283976964430014e-11,0.001897711906442322,2.7425667356675665e-34,1.5802614605266363e-08,0.9980493776586938,8.622874269039126e-13,1.241764947592543e-15,1.824186581340505e-64,5.289461709919055e-05
1924,4.23080545679973e-12,4.971276097694908e-22,1.2134683666698544e-10,0.004512683733511469,0.19871737941636064,2.8903092960796234e-22,2.9909511260319614e-05,0.0002155586806707386,2.5729604906451976e-05,3.334537114416091e-09,5.00356261822073e-49,0.7964987355931769
1925,1.8134406602348044e-08,1.4235656702824915e-14,1.6549933938138696e-10,0.0038463753069225867,0.9953796816656496,2.8629158724944446e-18,2.5692552209540695e-07,9.329951015424493e-10,0.0002935302418024553,0.00023058937876252678,1.2787136963239988e-40,0.0002495472484226721
1926,1.6040310433410374e-47,1.2631745820644966e-06,0.9440786507746768,4.2281465793005905e-11,2.189626641514168e-34,0.055915340375680335,4.859772548707135e-09,3.804546259603971e-52,5.720491823382544e-18,4.740772016656141e-06,9.951182721939914e-13,5.706281420240389e-46
1928,1.0141543254203103e-16,0.0006825622488310706,0.4845545823612113,3.570419095892674e-05,1.191080546653678e-17,0.5147184905865543,6.141109379025249e-10,1.4541718006844186e-50,1.8843499781119945e-18,8.659996257963795e-06,2.0816322536658278e-12,2.6968258281744814e-29
1929,3.2138003230350836e-22,2.9406426480137067e-34,2.1934399410281856e-20,6.580302994595565e-11,0.0022629022325991294,2.356232058667946e-34,5.5098685021012105e-09,0.9977172351703777,5.928533420091157e-12,1.5719591895742697e-16,4.872231460954159e-65,1.9857015421725993e-05
1931,4.592770887867734e-19,1.821645506117618e-10,0.9905895326311277,3.7031236710097826e-06,1.3410144159845977e-14,0.00025725198545222363,4.678291807849914e-05,6.21377595048566e-40,8.075235278289403e-48,0.009102729159487925,4.09315237835232e-21,2.4904157748604808e-23
1933,1.2826034251554782e-13,3.6860650279734103e-26,1.0762498017541755e-12,9.8617750858117e-07,0.020791194750510986,4.0476379367486958e-25,0.000271987175415158,0.06859573477593811,7.651593595168839e-23,2.8174196225408058e-08,2.2285830330554903e-52,0.9103400689452283
1934,2.874236627120918e-20,7.242022813112377e-12,0.9989766727285957,0.0005679146271697432,2.8041470842585337e-13,3.3333546302202624e-07,0.0004523931564379447,3.515107017508556e-36,6.472893961499669e-19,2.6861448101774095e-06,7.149136765939285e-25,9.689284402296894e-23
1935,9.166555267090442e-17,1.7566814950131639e-09,0.03004748918608002,0.03127956075233434,6.244459876745299e-17,1.0910189027034579e-07,0.44475549570689765,1.2264616152617885e-14,0.3226621435947075,0.1712551999013916,2.62067563427973e-27,1.2178075318676612e-16
1936,8.223837334961021e-07,2.2896820700687493e-18,4.7085157733384465e-09,0.00030911949515732915,0.007177529622890463,3.389192234149364e-18,9.556257472051423e-05,3.6033738197699214e-07,5.558003963616446e-07,2.200087387970693e-05,1.0930753254774267e-40,0.9923940442033216
1938,0.18436178797166405,0.0039614916705238805,0.00013337446943066756,0.8099415746549046,2.052978788743197e-13,3.8971162004272085e-06,3.680910849259313e-15,2.0410807769037727e-36,3.4491830488503254e-49,0.0015978741142301538,2.5140341911618285e-16,2.830175010355141e-12
1939,0.07315744692194961,6.809019295237203e-07,0.0004033639821680429,0.7772235992302872,1.059452807660641e-06,6.414601243044106e-09,9.36017743489238e-08,5.780175319752056e-21,9.673286440720619e-32,0.14917733360145607,1.577842393275117e-24,3.6415893022368885e-05
1940,7.43512283343077e-15,0.06379679598147553,0.02243649914468641,1.682910300911946e-07,8.097341436154428e-19,0.148367413295625,1.1637267117566746e-11,2.6082858084145204e-43,1.2188756385295304e-47,0.7653991189426643,4.3328785723372655e-09,4.826488187779146e-18
1941,5.538315014442497e-10,1.7616131751051973e-22,1.1012372961076828e-05,0.0010668884343000824,2.028929290027549e-06,2.4327928194816424e-17,0.055209147126324874,9.731426964224354e-09,1.3682497035175213e-36,4.2127606800349744e-08,1.3154119652003519e-42,0.9437108707242579
1942,4.7740085778890775e-08,5.2751551641152235e-17,1.8955139909460995e-07,0.3054414579436102,0.5119410550512361,1.9142787004634987e-17,0.00026590864470632715,1.9648329074711005e-06,3.562682143446742e-18,0.00013267261042912315,1.0442717132675595e-39,0.18221670362562226
1943,2.611865005559827e-09,1.826334180991431e-15,2.8539875176917588e-11,0.007643562392768213,0.9920832329647189,2.0427185311170315e-19,1.1222127581292439e-08,5.678398411967743e-11,8.844196408646651e-34,0.00025400932825345016,3.7170841240672675e-41,1.9181394939662488e-05
1944,4.63024233738713e-11,3.15448947199755e-24,4.158421750552193e-09,0.00014979968541452092,3.4359365122229435e-07,3.714026746886903e-21,0.0020877893434492,2.3521672102085319e-07,8.385117007676749e-08,9.96172276142791e-13,2.3330552348008237e-46,0.9977617441038764
1945,3.041576691104519e-73,6.867716941723317e-08,2.2525989557780552e-15,3.872875494926532e-30,7.957842705434115e-65,0.00043463596998381533,1.367290675281483e-36,5.222925115010776e-97,6.388855468844224e-21,4.689151668655605e-21,0.9995652953528443,1.1076319269882643e-78
1947,5.687673052589928e-47,5.202470705826611e-11,0.984262832856177,5.839595523854321e-10,1.6715799187937877e-32,7.054912067444273e-05,0.0001204450427912281,2.5074354503579845e-40,0.015546172314603866,2.977174715516559e-11,1.798524211460516e-19,7.208000234770042e-39
1950,0.0019236069535101556,1.5965036466646067e-08,1.7110840066301476e-06,0.9980100433323358,3.614282528221783e-07,2.163138378901207e-11,1.2554523064149837e-09,2.9061664322820904e-22,7.412469608683777e-20,6.376642585202748e-05,5.075503965861885e-28,4.935339240191901e-07
1951,2.6538276390378464e-71,5.639544945490893e-23,2.164432453094109e-06,2.3959087025197317e-16,5.718790094935366e-29,1.6274070107759102e-14,0.9999900640527604,1.070229955043833e-41,7.771449782334745e-06,6.498394048540773e-11,9.160104056943141e-37,2.70367032586642e-53
1952,0.007902827135124978,2.929692927009244e-14,8.187093488064206e-05,0.07205105671255817,3.1331040877043546e-05,5.874885152874036e-14,0.0003468137951887714,1.681528359495816e-12,3.369211246011265e-34,1.958517954733383e-05,7.895230130609576e-33,0.9195665152000592
1954,2.2585078751769065e-18,1.6841945247114602e-06,0.8086560754358569,1.8448170982260916e-08,7.35556600833988e-33,0.19133859468932096,6.214676804924974e-08,1.3515017031258183e-47,1.59186114098991e-19,3.5650852212137505e-06,1.364551602154911e-13,2.55965780150051e-28
1955,2.395794429398679e-07,1.1193208406939364e-18,3.7776712614096096e-08,0.03054673760934552,0.0025814975993964998,1.1520816500886533e-18,5.12482342320044e-05,2.5969803188272177e-08,4.956079529146425e-06,3.906653263081127e-07,5.049243448694842e-42,0.9668148664862091
1958,0.9355608985611953,3.6267979783445427e-05,0.00026587214071418353,0.06187549591029077,4.716104469861065e-13,4.561842501764878e-06,1.1472593181345834e-12,4.380887992331021e-35,9.492504661084832e-50,0.002256903523337111,1.1995842021221736e-17,4.056520591828747e-11
1959,2.310403576363304e-52,1.4359515894583259e-05,7.359946871507515e-11,4.270838160614066e-24,4.861623165773267e-57,0.05657874122738799,4.783169273925596e-31,5.203026684392435e-89,8.053146042158404e-47,1.2242884521194374e-17,0.9434068991831217,5.623721044907334e-67
1960,2.2366914682061745e-45,0.16886294941728505,2.3918947183587104e-05,2.4555530101622635e-14,1.2723559967421505e-26,0.8300446425823698,2.3354209054282485e-19,2.8224533719250533e-65,2.0332895040918915e-53,2.647416574490773e-06,0.0010658416365601023,5.274377288566374e-42
1962,7.651521505732174e-08,4.024346898533903e-09,4.074454077447374e-06,3.271213628234855e-07,7.128281886610486e-10,1.290874720264993e-08,9.186420565655669e-10,7.294357432840375e-52,4.471041993089437e-34,0.9999955033447837,4.799857281995542e-25,3.0214579233121788e-25
1963,3.04623151267734e-17,2.668244829881251e-30,5.586663028982567e-15,2.3332119500726917e-08,7.110925958893235e-05,3.476267297777138e-29,5.185558710388927e-06,0.9537321754203337,5.350751648512572e-10,1.8837424664825856e-16,7.041935190001803e-57,0.04619150589416474
1964,4.5434454434622445e-05,3.838241973512155e-14,0.036915502954636595,0.24551557694452622,7.134076048355097e-07,1.7023182842367473e-09,0.387006621686937,7.27075658813286e-14,0.0008072419682390283,0.0002230623158152616,3.954466591736637e-31,0.3294858445653781
1966,3.254717803660368e-16,2.3844140583614147e-31,3.0033219782841835e-15,1.6439369355257386e-07,0.118419130548092,6.8827817592062375e-31,8.054602833359604e-06,0.592737084910654,9.266491681641657e-57,6.367617782433773e-12,9.009771190031588e-60,0.28883556553835493
1969,1.1059676409852865e-47,4.828041308738781e-13,0.9987722232391278,4.99150662516535e-08,3.096486733316484e-41,3.135178753080963e-06,0.0012225887701332956,3.7090239663029045e-26,8.989143258657139e-35,2.0028964418604263e-06,1.0990017373478254e-23,1.1174602965030395e-37
1971,1.7958752390379878e-06,0.9999981973041562,2.7489677255292303e-17,4.9613628582495525e-17,4.372316628099945e-29,4.297951699718945e-09,1.1088592105914052e-34,6.893269855880191e-63,5.819742137734798e-44,2.8798293876958315e-10,2.2346678812241634e-09,2.1831550022449742e-32
1972,4.5366029249003916e-32,0.0003192581987875382,0.9645473105091693,0.033773755454372924,2.9825853916384254e-11,0.0009462371461089403,5.113727311688867e-08,2.2916736636155317e-28,3.551952379481184e-17,0.0004133875244423346,3.8232571741299335e-16,1.6613478229807377e-14
1973,0.004182487167975789,0.9958135679175909,5.580485006562244e-11,5.098990590822633e-11,7.284045677904374e-24,3.830246271015126e-06,1.9229967144470975e-24,6.047433289119362e-51,1.817492166370793e-38,1.1299563299514096e-07,1.5657365284624312e-09,6.285339774854731e-23
1975,1.186607953092281e-31,4.1898324089715785e-32,1.4432019186121094e-14,7.854797806237836e-10,0.0008017198590656922,1.2713695016720762e-29,0.0006412514954317198,0.9934208971401864,1.4363205007357614e-26,1.2830724016211534e-11,2.500753198185662e-59,0.005136130706994164
1976,0.005347613944157039,5.209076317400081e-12,7.342832194284551e-05,0.36127800274941113,0.04314056803065513,1.1238760987707812e-12,0.000372269022554823,4.591236347787457e-10,4.654746458748964e-17,0.02534562912722847,9.674651579373693e-32,0.5644424883385942
1977,0.7081383755653325,1.2700091740952141e-05,8.734340385088906e-05,0.0034175095631950032,6.732947817241065e-10,2.1909256321513291e-07,1.1364627501238016e-10,2.5287023227489154e-28,1.6343344150574574e-33,0.28834383876652975,1.8250778782993987e-20,1.2729845863649987e-08
1978,5.392781171293934e-51,4.3454817638941274e-17,0.995695492861526,9.674755586963238e-08,2.5759418697115256e-31,2.008067360836845e-08,0.004304390304618243,7.4261367995305e-38,1.7539992698178913e-50,5.623355284346681e-12,1.442147395805887e-26,7.92451486229387e-39
1979,2.0683721928863673e-21,1.821075873996479e-15,0.00021505744989199483,0.044963337665529325,0.007912011258752127,1.8886672479973152e-14,0.9397259521745995,1.938617467933086e-07,9.938317164083543e-20,4.7700712616545635e-05,5.2746016124122164e-36,0.007135746876839417
1980,5.720750247388285e-79,1.424465547775748e-06,4.938755965697954e-08,2.0552444895283375e-24,3.177650080780214e-51,0.9893858433345304,1.7023648666163385e-22,8.429232309274336e-93,9.115689521895786e-56,9.565109709985835e-11,0.010612682716717378,4.481985572178826e-78
1982,8.594643339499177e-09,2.6788705011628956e-20,5.3769813603518685e-08,0.0035721293317707878,0.0007579464699202689,1.8427117061137256e-18,0.0003398440255082665,6.466830930830311e-08,4.6371705034490105e-08,1.0956201509111021e-05,1.6872074040603865e-43,0.9953189505668182
1985,6.031915110305523e-13,3.4321630607742886e-26,2.651635663985717e-13,1.1097117681031145e-07,0.04139787381471095,1.2241709762974541e-25,0.00047749643633612955,0.039059767254751736,5.024621480293271e-07,2.1831128937395009e-10,9.9156351967956e-53,0.919064248841696
1987,1.1028948691072798e-44,0.0002513639022795018,0.9509879628001068,2.2913547319188186e-05,8.66079039327505e-14,0.04428682085215927,1.0236265533092337e-07,1.3356495363622306e-27,1.1434328896330267e-32,0.004450836535183378,2.1436433572233667e-13,1.2681690869922335e-27
1988,4.669231915720111e-06,2.337105277115698e-13,2.516700810636867e-07,0.9193351826317225,0.064195648214072,1.5983983658684067e-15,1.4703771837969385e-05,2.4150883834168522e-11,0.0018424775625898611,8.775896616051155e-06,6.0073463017879985e-36,0.014598290996778765
1989,8.793086122745702e-80,6.59997911724395e-10,5.505927364064009e-07,1.149573427555855e-24,8.600899595661021e-66,0.999999064030047,2.199007505425286e-19,1.954556714544753e-76,6.915163546681935e-45,1.5954515844380629e-12,3.8471562494187615e-07,1.1582868058965688e-86
1990,3.867338624140977e-87,2.848201546546922e-11,1.2279566451900868e-17,3.1388090155259616e-36,1.6891349067597732e-71,1.2759470024409319e-06,3.0210308123815946e-40,4.455546356347326e-103,3.2780758824754433e-70,4.013372589534772e-25,0.9999987240245116,7.013975576266395e-106
