,0,1,2,3,4,5,6,7,8,9,10
1812,0.0018434654249639129,2.531161830501587e-36,0.8336252490751446,1.8154212717610825e-18,0.012855796918517029,1.501396255984592e-05,9.467530864497377e-22,9.74132972694978e-16,0.151623849719885,1.415064741952146e-11,3.6624884776324567e-05
1813,3.557105386264022e-12,1.3053143795724337e-60,0.0014807953857237217,5.0295098664922966e-20,6.389214019838618e-13,2.6555161405824074e-16,9.480585156783518e-31,2.812313950900709e-32,0.00010030429312777968,2.8074491864429187e-27,0.9984189003169536
1814,0.010084644529394875,8.866270306937945e-37,0.04046097801596772,0.9471715096134188,0.0022688390668948724,2.688422901925596e-52,1.4028659700162441e-05,9.818933859125465e-16,8.481685769465342e-47,9.870053772516109e-12,1.0475110927593229e-10
1815,0.2527730023639957,1.8784787185836022e-24,0.20512875129592442,1.5268485164283705e-08,0.541781692354158,4.672110088514596e-37,4.2654795040552183e-08,1.9250351754050984e-10,8.942898290943771e-39,0.00031649587014480313,8.088831833157332e-20
1816,0.15982966647518734,1.665253666285402e-32,0.03519812829559488,0.5905918689377029,0.21366497367431614,3.979830516072376e-35,0.0007153569234516994,2.1020651923321333e-12,1.797718950609183e-32,5.661066485029605e-09,3.0576847874458064e-11
1817,0.0015673625346935775,9.15336720129607e-43,0.9936343605968827,0.0047975198141195705,4.3559114316180035e-07,1.4697352456506709e-26,3.9444518003017643e-10,4.769309097278854e-21,2.1041641272263687e-20,1.5537775457198506e-15,3.2106871655347065e-07
1818,1.7177106921768933e-49,0.9999966781632601,7.933444376636734e-82,6.249396612658927e-52,3.904775341355992e-24,2.6320512557994266e-61,9.278562407974677e-22,3.3218339404895384e-06,3.2534427802269277e-88,2.7996824433642116e-12,2.261702421433671e-132
1819,1.105024496187268e-14,1.627672387423853e-65,1.0572691484549939e-05,1.7075851036736485e-20,4.781629923781528e-16,4.0188591424402406e-19,7.025472660281236e-33,8.957227068200267e-36,3.622953411968485e-06,2.0428289134747107e-31,0.9999858043550921
1820,8.834249229669435e-21,4.2190112856218026e-09,5.309789151050693e-45,1.5662106425562318e-16,1.1595415124893175e-06,0.027058131433265516,0.0005223275107131232,0.9639624644469225,4.84856485179457e-13,0.008455912848091824,9.717253045253357e-38
1821,7.556601890899419e-06,2.152046244631843e-19,1.0666963897453482e-26,6.811988900592374e-26,3.7447343103056846e-07,0.9998797768587726,5.2645222518987346e-17,0.00011135829716054721,1.5795883145022754e-07,7.758099119080574e-07,2.9968846185367213e-26
1824,5.2716549109914257e-45,1.6381617289842598e-05,5.042617315988764e-72,1.0274501209988886e-29,2.2061553038993999e-13,4.163165274739741e-36,9.174311606812617e-08,0.9999834803037109,8.693832141981418e-53,4.633566177309097e-08,2.1631656256276524e-73
1825,1.2098109398235815e-26,3.481121774495245e-40,3.7162336688623502e-25,2.0555593613707853e-19,9.63167961928441e-12,1.6568831664309026e-05,7.809259343113761e-19,2.5829444207766837e-16,0.9999834311587058,6.229325429147256e-21,1.0875769062031733e-22
1826,0.0006115635385475608,4.850349757639641e-24,3.6196624679121682e-06,1.5272779314204722e-20,0.7610474980844264,0.23825366902401687,1.9510628974966984e-16,1.0593208089222586e-05,7.100808903532833e-05,2.0483934169098993e-06,1.9760080218331257e-19
1827,0.00355573091640926,4.971519635655412e-13,6.269945832821523e-13,8.757643004789558e-13,0.0020531210669858355,1.2357820595710327e-48,1.491751714047348e-05,0.00021839184179493813,1.4191680848936959e-55,0.994157838655666,1.0930580703419879e-33
1828,3.271620748427998e-06,4.061445525605969e-51,5.180422276881393e-05,1.2120354360654309e-16,2.174189626368044e-11,3.572247747148738e-10,5.8855505105146564e-24,2.7942666383224047e-24,0.9583408133129375,5.19750228852232e-22,0.04160411046457622
1829,3.9128007522047625e-10,2.6262063500012784e-18,1.7394425090552788e-09,3.9299331761982965e-29,0.0482482584778883,0.951717137796399,4.0009239606358906e-19,2.1325700532811837e-05,6.06103653565864e-09,1.326983341425951e-05,6.798537061035685e-51
1830,0.0015715718737201135,3.160718588320422e-41,0.9973765289479,5.4329735777853644e-17,5.2290957783516623e-05,4.366763791317689e-08,1.135569062632915e-22,9.70546385701237e-19,0.0009993190806440269,3.699011498549127e-14,2.454722773234164e-07
1831,4.0222554229919374e-21,1.2170898009054198e-25,3.906284838243087e-25,2.3980634588766165e-21,3.580282537990514e-05,0.9958016517954109,2.350773668304978e-15,1.7277731172392563e-06,0.004160817601712961,4.375404050460458e-12,1.987608036522204e-32
1832,0.9855032325279312,8.543885798581608e-19,3.086889434666034e-08,3.0475439872558497e-12,1.783668507900367e-05,1.1995960372779242e-19,6.577133081232953e-07,7.992490314573747e-08,6.733262759819954e-25,0.014478162276836355,8.153419200077847e-28
1833,0.20359401216441814,2.7195058132844535e-33,0.7963804380596899,6.264667955816759e-07,2.4722508112006048e-05,1.8980688469777766e-08,1.0230230410730701e-09,6.266398656309892e-16,1.785168767598174e-07,2.277425991770247e-09,2.9666450024185626e-12
1834,3.4166613753337837e-10,3.457277937851084e-56,9.368385756964754e-05,7.86088769783291e-19,3.102234132519205e-15,4.638906773335645e-15,2.28883179318225e-29,3.622920852982963e-30,0.0004888658967105123,2.134014876271702e-25,0.9994174499040457
1836,1.0726611524011165e-05,1.9369003003085612e-47,1.9357953046059014e-06,4.256055215393777e-18,3.059237742672038e-10,3.267042803744766e-09,2.937309794183905e-23,2.0915270598247096e-22,0.9999393089034738,4.1578466631818727e-20,4.802511672828854e-05
1837,1.2429603296717625e-13,4.876387174468129e-63,7.168686838864858e-05,8.143011217247501e-20,3.5605530665803106e-14,1.1886065592971363e-18,8.540828048545373e-32,4.372170495559872e-34,8.397311351042689e-07,1.9350743029526037e-29,0.9999274734003127
1838,0.7586451334994441,5.291273035674219e-32,0.029105557075922616,8.800750282807997e-19,0.0002095672192635614,0.004087706429955853,5.425372355736632e-20,2.3345122235243374e-13,0.20795202612551977,2.6376722492638113e-09,7.011993832169148e-09
1839,2.867426357052963e-24,2.6075292613474672e-45,3.257802048641042e-25,0.9992195848956577,2.200253554983169e-12,4.538009109736795e-23,0.0007800827959425133,3.7333382912180943e-19,2.472589027848219e-15,4.548034014154121e-23,3.323061968821989e-07
1841,0.0005030853449213494,6.664044601138821e-27,2.974188627521773e-22,0.0001042307633964963,0.00017558275786484364,4.3093422995879866e-32,0.9992170543073478,4.596558935091181e-08,1.3525043954880607e-31,8.608815785732957e-10,7.956026623299009e-19
1843,0.02508610089458667,1.2241347278323147e-14,4.268008427335018e-26,3.6212930030235e-28,0.0001542427058409414,0.9526421233437393,3.2503547143880275e-20,0.0005221795843354891,1.165905938139204e-08,0.021595341812420586,2.2298264240361322e-42
1844,0.9994035000877594,1.0237007719328836e-26,0.00033812874836636577,7.683723211435765e-10,0.0002550612904299057,3.8056841967085555e-20,1.0797994732234408e-06,8.532832145066013e-11,7.645546672996177e-22,2.2292202675568718e-06,2.3186181467263185e-31
1845,7.507648937194874e-11,1.807592131483099e-13,4.0980712372673175e-13,4.262496405976625e-24,0.1475760805047598,3.567228941586361e-39,9.334366943681965e-15,1.5986748213507755e-08,1.1346894883329818e-50,0.8524239034328137,2.0186279600882045e-44
1847,2.6970064579613253e-18,0.14906884807145251,2.074070216089433e-27,3.137198483904661e-35,8.210368676166237e-09,1.7244787688348736e-41,1.3080832506460798e-16,0.001019314687797568,2.5717083366957624e-61,0.8499118290303872,1.3431804540024446e-62
1848,0.013182478799627683,7.219777653234909e-23,1.6651937638643172e-06,9.584874164370202e-07,0.9852842774110109,1.4335930776452388e-33,0.0014711898976039908,3.4518582547422133e-07,1.4411746579396844e-35,5.9085024751907685e-05,5.912073117107463e-23
1850,3.193810428138249e-07,2.7149353133415237e-11,1.3441836853236522e-12,2.5401442753913255e-13,0.5207219201418996,2.1744288012428825e-16,0.011354451760303093,0.4224427124484278,1.802353523428284e-24,0.04548059623958085,1.4454048729804113e-30
1851,0.992536308494201,4.8991115152114756e-27,8.294107802402846e-06,0.000361856950051978,0.0039146539384001654,2.9204069655675603e-48,0.003178542367417278,9.343083989683219e-10,4.224515837360117e-48,3.432078147451188e-07,3.536366624183372e-18
1852,8.410581361824111e-44,2.446104291275124e-08,1.6397946819024752e-56,3.998517617978343e-22,1.9142075056051822e-13,5.908266153237923e-35,5.378667582867781e-05,0.9999461786940371,1.8364431465903866e-49,1.016890432113939e-08,1.7543824956386947e-65
1853,1.3026699259619216e-06,4.4443134422283783e-44,0.9987458408325857,0.0007819409842615066,0.0003563560484274408,3.965765010014138e-11,1.0738402543820026e-10,1.7392286260740685e-21,0.00010865066758215966,1.3545623490641923e-15,5.908650177160517e-06
1854,2.8280896961357504e-27,0.005621827434850964,2.6133758346094234e-39,1.3432345635466687e-33,1.1065108343040474e-07,9.998629380894132e-39,9.31180838458527e-13,0.06693958604822031,5.7765986094482565e-59,0.927438475864914,1.548163273240357e-101
1855,9.140655610013042e-26,1.7545256523008029e-09,4.001430503866745e-39,4.406432009232262e-21,9.10383731477633e-09,1.7622156361378223e-34,0.00012323291016003992,0.9998709143053723,9.216111446826465e-48,5.8419261027060485e-06,2.3606140119512534e-63
1856,0.11539765594880251,1.7570434702562854e-28,0.0003343372049064932,0.7034984656949517,0.011315768187333491,2.2124674498419115e-33,0.16945372470939313,2.889986449293008e-09,8.61204866941812e-33,4.5364600821945414e-08,2.0403955199593448e-14
1857,3.820219546273425e-05,1.408308397837355e-47,0.9958008013948338,0.004159023080553246,4.4193315618261766e-07,2.994736162066835e-42,1.9436350070453454e-10,2.8767271337047043e-23,4.591902815624836e-35,5.582738649793808e-18,1.5312016306173327e-06
1858,8.69964601763557e-18,6.695827790629377e-05,6.970072150495121e-21,3.1315995983834397e-28,0.007503370882003103,1.0087532446257796e-21,4.9945019983035224e-11,0.013731613266985021,6.237592304123787e-38,0.9786980575231569,1.270452016796123e-66
1859,2.0121433535663467e-05,6.807740939291738e-21,2.6992897176694648e-06,5.406569178561778e-15,0.9972376469294537,3.0859254230839004e-08,5.665784100171039e-12,5.696226199545132e-10,1.6203787210754766e-13,0.002739500912585958,2.1907872531361292e-26
1860,2.943060759715702e-27,0.0008786592860549153,1.3845841957366945e-36,5.973875587905604e-30,5.9426557476346006e-08,2.516645641205307e-37,9.222780117138297e-11,0.9590386821419397,6.198262009894794e-56,0.04008259905322222,4.955978540188765e-68
1861,1.1090395069133377e-28,1.7367892673861748e-12,5.518565870526414e-35,5.5807416913890924e-33,3.445707354673586e-08,0.9984654409346267,8.771822537462202e-20,0.0015343959568139003,6.841641664118609e-12,1.2864290261831278e-07,9.069364713495772e-49
1863,6.250962181730267e-05,1.1408372114401044e-26,8.931612852178237e-05,0.0037148775588745587,0.7541810893233974,5.1348716427679654e-48,0.24195213669140814,4.6420553218382096e-08,5.63270495230755e-47,2.4255427314903442e-08,5.960875655823818e-31
1864,3.102605631551197e-06,4.370398651932787e-34,0.9756350427719677,1.7721321044244077e-24,0.024356468199113943,1.3140432255514177e-07,1.2715572751051417e-26,4.3386850705366136e-17,5.254479541571099e-06,5.260527996237919e-10,1.3371826710778806e-11
1865,0.00010180688420916085,1.1694770724698967e-43,0.9893343542643913,0.010281927174021033,9.695801981324689e-06,6.682880420302499e-11,9.794991973743481e-10,5.1798036364871565e-21,0.00020411068987535885,5.8978258557518e-16,6.810413919541082e-05
1866,4.1814965011080314e-19,1.604719183391293e-29,4.5981626307373694e-23,0.0007000472991404444,1.2221429944844303e-05,9.450378154613357e-18,0.9992877300735677,1.187286111925797e-09,6.6395810061755365e-18,1.0055709048839575e-11,4.714557352589491e-29
1868,1.128235952271601e-06,3.1227175828769643e-49,0.03460137458753124,2.897558917217215e-17,1.0879318378372048e-07,5.885054208978322e-10,1.6640923668999423e-24,8.980496292475191e-24,0.8608378886738339,5.2824427949905364e-20,0.10455949912099201
1869,0.025122428687134678,1.5677141167845713e-37,0.9722355805730776,2.788615573383856e-20,3.330892530272834e-05,1.3873288779846054e-06,5.2916791630118674e-23,9.370575740066769e-17,0.002607174921116672,3.681651426653949e-12,1.1956081014104578e-07
1871,2.183118874237556e-28,0.0011685371106917844,1.1138717103665116e-37,2.173604818329402e-28,2.247258429067396e-06,3.981793194176823e-35,2.1419060869764276e-09,0.9850766277464599,1.6688287030187969e-53,0.013752585742516409,1.4249804374054527e-70
1872,0.0017515599875408908,1.2318026402039454e-38,0.9828569982347728,0.01487691549718965,0.00033475870361059367,6.565459146881731e-09,1.8282591152189147e-08,6.1084281071050664e-18,0.00016961426170301387,5.514741663299883e-13,1.0128466581017358e-05
1874,7.130805056875413e-26,8.256288447353126e-11,6.503017779798187e-36,1.9183920434741012e-17,5.647325863190028e-08,1.3661374791229859e-30,0.04141978722664018,0.9585786453027498,6.142691554778404e-41,1.5109147943738152e-06,1.8993365019450679e-53
1875,2.3391400285176767e-05,1.0309084270611316e-43,0.999385361340985,4.220697085669377e-21,1.0693313936259293e-06,1.121088470642138e-09,9.348435871618262e-26,3.099709512146359e-21,0.0005784742534593361,6.067287629576095e-16,1.1702552786729281e-05
1876,0.00017877453486326786,1.2427903169506854e-41,0.0030499185397322645,0.9967695806987994,1.2123473398824625e-07,3.888653831847675e-39,7.32125387443731e-08,2.194585821193198e-19,3.840388632007041e-32,9.232412933151205e-16,1.5317793327691524e-06
1877,0.99345959632682,5.110042916484266e-30,3.868620016848635e-08,7.749557964499376e-05,1.2983827577884586e-05,0.0001246140915555582,0.000597042850923527,1.3762418617443123e-11,0.005728209670392352,1.8953127152629095e-08,3.843741653318145e-16
1881,0.0036489415965469804,2.0479038343338243e-37,0.992394574628289,0.0019659399247475766,0.0019904750650615124,2.081586276400351e-24,6.871401234275872e-08,2.0123336794945885e-16,5.514427556887523e-22,8.446146634352109e-12,6.289611932686987e-11
1882,0.00039316506067038187,7.011475435410929e-36,0.9995895979904996,9.217482760252211e-25,1.694356525741033e-05,3.789512794114962e-08,7.495773548348066e-26,8.549904737480797e-18,2.554325635395125e-07,4.539902153034306e-11,1.0484337877161838e-11
1884,1.042046592716364e-09,8.643858728727632e-56,0.1452880956021622,2.2872826825436077e-19,5.926597046202912e-11,4.426520630975081e-14,3.6929636240870207e-29,2.4643142732032765e-29,0.0013432382703151972,4.412400545068522e-24,0.8533686650261626
1885,0.9990365523533878,5.7260640657677425e-18,3.9234899377563164e-26,4.9478765727542275e-15,5.589471659795439e-07,1.7923677611647445e-35,2.6304137411009778e-06,1.6640538584699165e-06,1.4136815972555279e-43,0.0009585942318476319,4.982128699526586e-36
1888,8.496550561428607e-10,1.2733217136949778e-57,0.0012351375178708188,1.4649152007469525e-18,1.422293244239977e-12,4.9776435108253516e-15,1.1318810982044954e-28,1.1413228513387179e-29,0.000842616519963312,1.2637970517962353e-25,0.9979222451110837
1891,0.026537207434186597,6.113440254998897e-24,0.007917645026057303,7.416778465444161e-10,0.9653763336911704,1.6342025554390532e-52,1.7584992875677357e-08,7.015759212218256e-11,2.138595319773211e-54,0.00016879545175818968,7.196279090579323e-37
1892,4.257306899561808e-13,2.0513600753870816e-64,0.0002965633187520786,5.488698163198628e-20,7.190364124547802e-15,4.324851264486504e-18,3.7392808157947194e-32,7.57983245079759e-35,5.884679094901381e-06,1.1505433047701513e-29,0.999697552001723
1893,7.456938940500843e-45,4.924200211981154e-10,3.182231470647153e-69,3.956268653634876e-23,7.270068653839645e-12,0.1447073538531749,0.00014682980666951985,0.8551458141504439,1.130315186815044e-16,1.690019004242351e-09,8.684095185577372e-73
1894,7.977687680406659e-48,1.1490661314436439e-06,1.971632012510908e-61,4.301443206113093e-29,5.856465399373911e-14,9.753963946168696e-36,1.0106140693563724e-06,0.9999978391306185,1.7436298973039676e-53,1.1891258929879547e-09,2.2797932943928992e-87
1895,0.0003135910563409217,2.831522723319818e-11,5.310765732824446e-11,4.960194639996552e-15,0.04635030761591046,0.07531865714768277,0.00027550111253159184,0.11022678510099114,6.6356065985397995e-12,0.7675151578784868,3.278315160795515e-33
1896,7.961084679996373e-15,4.497354727119347e-66,2.8076463591796597e-06,1.2684172875993586e-20,5.367763292167667e-17,1.2537083348425573e-19,3.606628936837982e-33,4.443365639583462e-36,2.508143375940107e-06,3.904176105915837e-32,0.9999946842102571
1897,0.00986153243684405,3.169556134060737e-36,0.007601446023764412,0.9794804269612332,0.0014109790797167288,1.9295809013750043e-36,0.0016456151627676839,2.591438128935955e-13,9.382427840811373e-32,8.401605574171502e-13,3.345764291940489e-10
1899,0.00016169457839035085,3.4711209973641254e-35,0.013678016378057779,3.659600270474619e-18,0.06172851197454599,0.0008256650599645607,2.694125628916136e-20,1.926312604452226e-14,0.9236061119634726,4.5555846003990224e-11,6.935852363769067e-21
1901,3.5303250737383226e-05,2.7983212797461994e-46,0.9963022571808255,1.981954473950722e-18,1.2832941753843454e-08,2.4217126143000704e-09,1.8027199607168682e-25,9.783329404568648e-23,0.0031860048196132094,1.7952572900340118e-17,0.00047641949416671423
1903,2.7051330868553947e-41,2.573889665500389e-06,2.2304344803752152e-69,3.405639195857404e-27,6.453432515879048e-13,1.1521904561310441e-05,2.956286804547371e-07,0.9999847069076532,3.3738853423555345e-22,9.016687895028524e-07,1.207218873176855e-78
1904,0.8380171140574999,1.8743576345613842e-15,3.366265406646341e-27,1.7326897531219052e-25,1.937602039927269e-06,0.1496414434723765,1.7265852879730034e-18,6.648224281881842e-05,1.2175272764973193e-07,0.01227290087253617,4.018881604271815e-29
1905,1.1526057129590806e-15,2.2109465852286623e-25,1.728556784599296e-36,4.9998000086732594e-05,0.00010434762498580178,1.661690816150454e-17,0.9998449595948632,6.397807693535118e-07,2.349521037879917e-20,5.49992866716919e-08,4.539967880226905e-34
1906,4.1279931884740992e-25,3.1866454111115657e-09,5.381505654289452e-37,1.178937855489706e-19,1.294464302508351e-09,3.7003642975032107e-34,0.00018101994196095797,0.9998134384291452,3.1756738530344934e-47,5.537147788562966e-06,5.265843171489633e-73
1909,6.787610009482522e-06,2.5781200075781595e-50,0.5958497956631068,0.3900164427203566,2.0042891884511503e-08,6.050691795905712e-27,3.4707091653325037e-10,1.63141811309652e-24,1.0085297265164047e-17,2.804186933452053e-20,0.014126953616561006
1911,1.0777732367828193e-19,4.097897746271157e-08,3.1176678146997597e-32,1.073605042200499e-18,5.127505395790854e-07,2.4922725225659164e-18,5.854486568158439e-05,0.9756195857817966,1.1934539705115757e-31,0.024321315623004634,6.9638938815731e-55
1912,0.9995933562407016,1.6680377018756906e-22,1.3296931761949273e-07,2.667045443853602e-07,0.00024713632593334185,7.182109671956151e-19,0.00011883251494666943,8.503864086779823e-09,5.1681050248717793e-20,4.026674068688325e-05,9.188532189397838e-20
1914,2.1499383543075674e-06,1.9798083506859105e-49,0.9938507514093823,2.021554953932415e-15,1.0211079673262585e-06,3.9572295310835597e-11,1.1239359947336646e-24,1.6244623126648437e-23,0.0037415183800093444,5.473226338198e-19,0.002404559124709172
1915,9.361292873651154e-05,8.311788281788685e-45,0.9981582050666138,0.0007521719217282155,1.236580844223048e-05,6.378518403607352e-11,5.771469258468468e-10,1.4338393657906644e-21,0.0009012022301765441,2.1364269542073698e-16,8.24414033672767e-05
1917,0.9999171473522298,2.727724765443443e-23,3.067248662805467e-08,8.95909397616682e-09,6.254964188364228e-05,6.723732324399087e-20,1.6415160523257163e-05,2.2595886756886112e-08,4.297518927119943e-23,3.825617898595032e-06,1.2808115040122366e-23
1918,2.2672898647394768e-43,1.2000718345921925e-15,1.3331357010529842e-64,9.084950063106975e-16,2.9043900058368733e-11,2.012055470770534e-31,0.9824412062459175,0.017558793724964866,9.733206087118374e-40,7.859696276954114e-14,1.2848048964086593e-50
1919,0.19227095484869008,1.3417030833862897e-30,0.0007984237715312208,0.7934819726529752,0.012422142104973817,2.716436680183662e-50,0.0010264451587192267,9.700301728579172e-13,1.0651353006109734e-48,6.146214401766407e-08,1.532657336378369e-15
1920,0.0014087036764714438,2.8806557562741674e-40,5.653366766133955e-07,2.969300966612898e-18,5.018852470281977e-09,2.68809136013564e-06,5.946951884837327e-21,8.786294613971235e-18,0.9985880327732355,1.0549656913135389e-15,5.103400508521825e-09
1921,1.6711190634129647e-24,1.4104000198254685e-27,1.2058825635696483e-42,1.6609595082344478e-07,5.383309697848097e-10,1.8382833827857014e-47,0.9999998071184466,2.6247269648057437e-08,3.8540138508424055e-48,8.781929556963082e-16,1.0325165044373145e-36
1922,0.000366405017878369,9.91269787761906e-15,3.4386115196173806e-13,3.314575179578491e-29,0.006685863716219753,0.9802613959409935,6.570281821775805e-19,0.0010195937930174287,2.246839704381119e-07,0.011666516847565865,5.991683489600397e-42
1923,1.7606806385357082e-12,2.709889606594067e-61,0.0001595948754239467,3.125142002103018e-19,1.2332171846697052e-13,3.721749572188005e-17,5.710857971820251e-31,6.392077878941588e-33,2.1504937610672336e-05,3.4660166741074834e-28,0.9998189001850792
1924,0.002043044918967949,1.0055517689537958e-45,0.5494497868592051,1.4031093599666238e-15,2.4885094543852502e-06,3.226756398239025e-08,4.174339714690772e-22,2.0074955168817317e-20,0.44703802149363453,7.314199681651888e-17,0.0014666259511726728
1925,0.004029369759031053,1.5082776435305272e-37,0.9951780498168078,0.00023823489050106585,0.0005258167323125035,1.6349270340723063e-08,1.5122677450374534e-08,5.840175233801935e-17,2.849246386423817e-05,7.255599691993225e-11,4.792983184787683e-09
1926,2.876241673821404e-25,4.463922504681981e-11,1.3817928220086757e-32,1.6185625174336087e-17,1.223180574741024e-05,4.7544925050161164e-15,0.15537838153793904,0.8445968022897221,3.192802686596701e-25,1.2584321951863759e-05,1.2726859557236173e-51
1928,1.3408508281304123e-18,3.2566685300305313e-11,1.190276811753243e-29,6.826632368760749e-16,3.673259904582454e-06,1.7645548813706214e-16,0.008336342043351626,0.9867595548369852,9.75188805008469e-26,0.004900429827184629,2.7140262265569444e-63
1929,2.31957782359146e-12,7.478319454301076e-62,0.0006340112807357738,1.8281848787922706e-20,3.359781381680764e-14,7.10794618913627e-17,2.184912678304008e-31,6.0280492512532313e-33,2.4669644468601458e-05,5.885574112537438e-29,0.9993413190724435
1931,7.967611831240907e-21,1.581012878245334e-20,6.7663684962247635e-40,4.214389685316921e-08,0.0015727883482536842,4.495431251073436e-47,0.9979950182551289,0.00043210705491218525,2.3233628620226677e-51,4.419780993463834e-08,8.686682733039603e-41
1933,1.4583661263716656e-07,2.5843757957096844e-50,0.003039306409805816,0.9536461891138897,2.473255642149609e-07,6.708529840821641e-27,1.453902256957078e-09,7.569997436448017e-24,1.2316134137886267e-16,1.2088481738576158e-20,0.043314109860223764
1934,3.0858542743304944e-18,1.4710348371506616e-23,4.6988792834033326e-26,1.0482314599184412e-08,2.6193743183673346e-06,1.9213868300649755e-17,0.999995574816836,1.7932687290537553e-06,1.2975085592123924e-20,2.0577985290654244e-09,1.2927479269540931e-36
1935,0.008490339519444183,5.984691827584984e-25,0.00010488559944280237,0.0007309121920854614,0.2749813787914261,0.19185868328070718,0.4615264607720081,7.166313260860882e-07,0.0623008024358183,5.820777715907919e-06,2.3218045336058027e-14
1936,0.0025807183996871728,3.956417604758598e-38,0.0028168112259620414,0.9782617576639699,0.00030859761705231216,1.5429365705843784e-08,1.0664262629479714e-06,1.4907391898085236e-16,0.016029681501633128,1.6504828316724745e-12,1.3517344132660142e-06
1938,0.9883980053811835,1.9283582522082914e-15,2.36904345186474e-12,2.1863243498670846e-14,0.00027087666474182807,1.1668656788507954e-50,5.023265731498146e-06,1.2269236367294128e-05,1.1983377620230714e-57,0.011313825449584642,4.394684482791196e-37
1939,0.9478436452426013,2.716873245875998e-23,9.900942336910482e-07,3.842721172176156e-06,0.05154059552951814,1.8640650255531328e-34,0.0005380532914559982,2.5322663720572304e-08,6.580687026179881e-36,7.284779836101077e-05,1.3420139199913958e-21
1940,1.0307393808518281e-07,1.375536572163303e-08,1.8730460350819276e-31,1.1649472590086699e-15,0.04958312089565922,2.3042893960635176e-46,0.00037698554504547613,0.13763429296722682,3.1224851216956866e-58,0.8124054837627597,3.3992787037418367e-56
1941,3.6942600097973944e-05,3.4463677336832563e-41,2.3560152026300773e-07,0.9991866326256276,1.1762154910295321e-07,1.3315918724843225e-37,0.000776070451689452,2.8461012116442622e-16,4.236962768984612e-31,9.340009229873787e-18,1.0995133984728924e-09
1942,0.03073284356235036,1.0315245994886008e-37,0.7829779484775168,0.18592464507335849,0.00035455441062652154,5.652581951051997e-21,8.361343684060674e-06,4.059002402059739e-16,8.70390069097861e-17,1.340476887519577e-12,1.6471311275927964e-06
1943,0.0011422563931685562,1.8789279101426193e-38,0.9986018935527408,5.394540840854758e-05,0.00020190266281623303,6.014926680689216e-39,1.948457963079357e-09,3.8899359248596804e-18,4.030414325241743e-35,1.87613779957809e-12,3.2529392318283604e-11
1944,0.000823897649893513,9.992444476480624e-44,2.3580279281436214e-07,3.6598122175800094e-16,7.131496889399697e-10,1.5173635359632031e-07,9.15190864320936e-21,2.0947288869248633e-19,0.9991747234420496,4.026934218236465e-18,9.90655757907949e-07
1945,2.1164281567962932e-45,0.9998451137047931,5.142655692508432e-75,3.180719412466287e-51,2.1082037427605228e-22,6.1975364092683836e-15,1.1182902064923698e-20,0.00015488627954912307,1.502539121834091e-41,1.565207182444934e-11,6.661289303966436e-97
1947,1.0189451159294726e-37,9.137413851746213e-20,7.938780299615902e-59,3.09856413934407e-29,4.800635015071364e-11,0.9999953827212396,1.6084133500462393e-17,4.009053222846001e-06,6.081093297915215e-07,6.819784148046646e-11,3.751162376100122e-42
1950,0.9999500021719459,5.219887741446452e-26,7.932642454208298e-07,4.9609250452538514e-08,4.475993953510052e-05,3.094783654643347e-21,1.4134978797951544e-06,1.346417841085672e-10,2.1897455799502642e-23,2.9813825058803056e-06,2.0400819013026593e-22
1951,3.482806832459108e-43,6.37453095285423e-33,1.4120474447007303e-39,7.252073458953381e-22,1.8800814708562865e-07,0.039984674501407136,7.215101793441074e-17,6.831375640492758e-12,0.9600151374836086,8.55287135933403e-18,1.0132156239556865e-52
1952,0.45976016302782424,3.829974808850218e-31,1.2105553778291963e-05,0.53923560892977,2.5375772078256194e-05,3.148063885089644e-35,0.0009667440601252245,1.0571400247851464e-12,3.2054021647880316e-32,2.6550493453693487e-09,3.188751777742412e-13
1954,5.637627687904086e-21,4.676210113417033e-12,4.169655689986805e-45,6.791682309119722e-13,6.876753603650033e-06,2.414800498900003e-16,0.2137028231447071,0.7861323243763604,6.233866102085985e-26,0.0001579757199764049,1.5990211648065735e-47
1955,0.6145836855399693,2.5964754587198295e-38,0.04460146894184724,0.06864826067186819,8.2154954041646e-05,5.833686050329946e-07,1.2588854299121806e-05,3.6226832428127413e-16,0.2720707082095834,4.809103746452402e-13,5.494593018866043e-07
1958,0.9875898830462924,5.593095139932821e-16,8.306679404289882e-12,2.76397798014318e-12,0.0032314347220193653,3.464302051617809e-49,0.00015314909362107099,7.165950168631024e-05,4.354570576110886e-55,0.008953873625311916,5.238832142364943e-35
1959,1.9606823318401183e-37,0.9805113585025172,1.0615319717936495e-67,8.72095148243426e-40,4.310851977574433e-19,3.178465544618175e-41,6.298650373259043e-15,0.019487757994832076,1.815927215804913e-64,8.835026419304449e-07,8.658294480278489e-102
1960,3.6789865366680585e-29,0.0028067019824808497,7.888062182182406e-38,7.039267073179976e-25,1.1724164842125522e-07,1.0652406429393377e-50,3.991380062298082e-08,0.9895782883939838,1.6733296027750127e-66,0.007614852468093218,6.789233830939798e-66
1962,1.248054167661329e-20,3.8180040672248323e-23,4.999717637291311e-22,9.544132389589327e-11,0.9999777552450625,6.420876157020032e-36,2.1736864348154645e-05,1.2109520308003816e-07,5.871045044948236e-40,3.866999443910857e-07,4.568750900875744e-52
